"","Date","","Visitor/Neutral","PTS","Home/Neutral","PTS","","Notes"
"42","Sat, Nov 4, 2000","Box Score","Detroit Pistons","88","Milwaukee Bucks","97","",""
"43","Sat, Nov 4, 2000","Box Score","Sacramento Kings","91","Minnesota Timberwolves","99","",""
"44","Sat, Nov 4, 2000","Box Score","Charlotte Hornets","98","New Jersey Nets","87","",""
"45","Sat, Nov 4, 2000","Box Score","Portland Trail Blazers","97","Seattle SuperSonics","90","",""
"46","Sat, Nov 4, 2000","Box Score","Washington Wizards","96","Toronto Raptors","103","",""
"47","Sat, Nov 4, 2000","Box Score","Los Angeles Lakers","98","Vancouver Grizzlies","89","",""
"48","Sun, Nov 5, 2000","Box Score","Los Angeles Clippers","103","Los Angeles Lakers","108","",""
"49","Sun, Nov 5, 2000","Box Score","Houston Rockets","99","Phoenix Suns","104","",""
"50","Mon, Nov 6, 2000","Box Score","Dallas Mavericks","108","Denver Nuggets","96","",""
"51","Mon, Nov 6, 2000","Box Score","Seattle SuperSonics","99","Orlando Magic","110","",""
"52","Mon, Nov 6, 2000","Box Score","Portland Trail Blazers","75","Sacramento Kings","79","",""
"53","Mon, Nov 6, 2000","Box Score","Minnesota Timberwolves","92","Utah Jazz","98","",""
"54","Mon, Nov 6, 2000","Box Score","Atlanta Hawks","87","Vancouver Grizzlies","97","",""
"55","Tue, Nov 7, 2000","Box Score","Washington Wizards","88","Chicago Bulls","83","",""
"56","Tue, Nov 7, 2000","Box Score","Los Angeles Lakers","74","Houston Rockets","84","",""
"57","Tue, Nov 7, 2000","Box Score","New York Knicks","103","Milwaukee Bucks","89","",""
"58","Tue, Nov 7, 2000","Box Score","San Antonio Spurs","81","Phoenix Suns","100","",""
"59","Tue, Nov 7, 2000","Box Score","Atlanta Hawks","88","Portland Trail Blazers","97","",""
"60","Tue, Nov 7, 2000","Box Score","Boston Celtics","75","Toronto Raptors","105","",""
"61","Wed, Nov 8, 2000","Box Score","Vancouver Grizzlies","101","Dallas Mavericks","74","",""
"62","Wed, Nov 8, 2000","Box Score","Minnesota Timberwolves","107","Denver Nuggets","109","OT",""
"63","Wed, Nov 8, 2000","Box Score","Milwaukee Bucks","97","Indiana Pacers","108","",""
"64","Wed, Nov 8, 2000","Box Score","Utah Jazz","93","Los Angeles Clippers","87","OT",""
"65","Wed, Nov 8, 2000","Box Score","Seattle SuperSonics","81","Miami Heat","87","",""
"66","Wed, Nov 8, 2000","Box Score","Cleveland Cavaliers","99","New York Knicks","97","",""
"67","Wed, Nov 8, 2000","Box Score","Charlotte Hornets","96","Orlando Magic","90","",""
"68","Wed, Nov 8, 2000","Box Score","Detroit Pistons","94","Philadelphia 76ers","103","",""
"69","Wed, Nov 8, 2000","Box Score","Golden State Warriors","84","Sacramento Kings","115","",""
"70","Wed, Nov 8, 2000","Box Score","Los Angeles Lakers","81","San Antonio Spurs","91","",""
"71","Wed, Nov 8, 2000","Box Score","New Jersey Nets","102","Washington Wizards","86","",""
"72","Thu, Nov 9, 2000","Box Score","Seattle SuperSonics","102","Charlotte Hornets","94","",""
"73","Thu, Nov 9, 2000","Box Score","Orlando Magic","90","Chicago Bulls","95","",""
"74","Thu, Nov 9, 2000","Box Score","Vancouver Grizzlies","78","Houston Rockets","85","",""
"75","Thu, Nov 9, 2000","Box Score","Philadelphia 76ers","84","Minnesota Timberwolves","82","",""
"76","Thu, Nov 9, 2000","Box Score","Detroit Pistons","108","New Jersey Nets","94","",""
"77","Thu, Nov 9, 2000","Box Score","Atlanta Hawks","79","Phoenix Suns","88","",""
"78","Thu, Nov 9, 2000","Box Score","Denver Nuggets","91","Portland Trail Blazers","107","",""
"79","Fri, Nov 10, 2000","Box Score","New York Knicks","103","Boston Celtics","101","OT",""
"80","Fri, Nov 10, 2000","Box Score","San Antonio Spurs","77","Dallas Mavericks","79","",""
"81","Fri, Nov 10, 2000","Box Score","Sacramento Kings","114","Golden State Warriors","107","OT",""
"82","Fri, Nov 10, 2000","Box Score","Atlanta Hawks","106","Los Angeles Clippers","115","",""
"83","Fri, Nov 10, 2000","Box Score","Cleveland Cavaliers","88","Toronto Raptors","115","",""
"84","Fri, Nov 10, 2000","Box Score","Miami Heat","87","Utah Jazz","80","",""
"85","Fri, Nov 10, 2000","Box Score","Indiana Pacers","86","Washington Wizards","74","",""
"86","Sat, Nov 11, 2000","Box Score","Toronto Raptors","98","Chicago Bulls","75","",""
"87","Sat, Nov 11, 2000","Box Score","Washington Wizards","73","Cleveland Cavaliers","86","",""
"88","Sat, Nov 11, 2000","Box Score","Detroit Pistons","84","Indiana Pacers","94","",""
"89","Sat, Nov 11, 2000","Box Score","Minnesota Timberwolves","103","Milwaukee Bucks","92","",""
"90","Sat, Nov 11, 2000","Box Score","Seattle SuperSonics","91","New Jersey Nets","126","",""
"91","Sat, Nov 11, 2000","Box Score","Charlotte Hornets","67","New York Knicks","81","",""
"92","Sat, Nov 11, 2000","Box Score","Boston Celtics","83","Philadelphia 76ers","85","",""
"93","Sat, Nov 11, 2000","Box Score","Miami Heat","82","Phoenix Suns","84","",""
"94","Sat, Nov 11, 2000","Box Score","Houston Rockets","88","Portland Trail Blazers","111","",""
"95","Sat, Nov 11, 2000","Box Score","Vancouver Grizzlies","78","San Antonio Spurs","91","",""
"96","Sun, Nov 12, 2000","Box Score","Los Angeles Clippers","79","Denver Nuggets","95","",""
"97","Sun, Nov 12, 2000","Box Score","Seattle SuperSonics","92","Detroit Pistons","101","",""
"98","Sun, Nov 12, 2000","Box Score","Orlando Magic","105","Golden State Warriors","99","OT",""
"99","Sun, Nov 12, 2000","Box Score","Houston Rockets","99","Los Angeles Lakers","105","",""
"100","Sun, Nov 12, 2000","Box Score","Dallas Mavericks","84","Sacramento Kings","109","",""
"101","Mon, Nov 13, 2000","Box Score","Dallas Mavericks","90","Los Angeles Clippers","76","",""
"102","Mon, Nov 13, 2000","Box Score","Portland Trail Blazers","94","New Jersey Nets","82","",""
"103","Tue, Nov 14, 2000","Box Score","Portland Trail Blazers","97","Atlanta Hawks","99","",""
"104","Tue, Nov 14, 2000","Box Score","Golden State Warriors","86","Cleveland Cavaliers","96","",""
"105","Tue, Nov 14, 2000","Box Score","Chicago Bulls","83","Houston Rockets","110","",""
"106","Tue, Nov 14, 2000","Box Score","Denver Nuggets","103","Los Angeles Lakers","119","",""
"107","Tue, Nov 14, 2000","Box Score","Charlotte Hornets","86","Miami Heat","89","OT",""
"108","Tue, Nov 14, 2000","Box Score","Orlando Magic","82","Sacramento Kings","96","",""
"109","Tue, Nov 14, 2000","Box Score","Utah Jazz","79","San Antonio Spurs","86","",""
"110","Tue, Nov 14, 2000","Box Score","New York Knicks","75","Seattle SuperSonics","96","",""
"111","Wed, Nov 15, 2000","Box Score","Washington Wizards","109","Boston Celtics","116","",""
"112","Wed, Nov 15, 2000","Box Score","Indiana Pacers","92","Detroit Pistons","88","",""
"113","Wed, Nov 15, 2000","Box Score","New York Knicks","74","Los Angeles Clippers","78","",""
"114","Wed, Nov 15, 2000","Box Score","Atlanta Hawks","74","Milwaukee Bucks","84","",""
"115","Wed, Nov 15, 2000","Box Score","Golden State Warriors","90","Minnesota Timberwolves","92","",""
"116","Wed, Nov 15, 2000","Box Score","Miami Heat","91","New Jersey Nets","93","",""
"117","Wed, Nov 15, 2000","Box Score","Cleveland Cavaliers","98","Philadelphia 76ers","107","",""
"118","Wed, Nov 15, 2000","Box Score","Dallas Mavericks","78","Phoenix Suns","99","",""
"119","Thu, Nov 16, 2000","Box Score","Chicago Bulls","85","Denver Nuggets","89","",""
"120","Thu, Nov 16, 2000","Box Score","Charlotte Hornets","80","Houston Rockets","84","",""
"121","Thu, Nov 16, 2000","Box Score","Los Angeles Lakers","112","Sacramento Kings","110","OT",""
"122","Thu, Nov 16, 2000","Box Score","Portland Trail Blazers","86","Toronto Raptors","80","",""
"123","Thu, Nov 16, 2000","Box Score","Orlando Magic","84","Utah Jazz","99","",""
"124","Thu, Nov 16, 2000","Box Score","Los Angeles Clippers","76","Vancouver Grizzlies","72","",""
"125","Thu, Nov 16, 2000","Box Score","San Antonio Spurs","99","Washington Wizards","95","",""
"126","Fri, Nov 17, 2000","Box Score","Atlanta Hawks","99","Boston Celtics","106","",""
"127","Fri, Nov 17, 2000","Box Score","Detroit Pistons","96","Charlotte Hornets","89","",""
"128","Fri, Nov 17, 2000","Box Score","Golden State Warriors","92","Indiana Pacers","90","",""
"129","Fri, Nov 17, 2000","Box Score","Cleveland Cavaliers","76","Milwaukee Bucks","89","",""
"130","Fri, Nov 17, 2000","Box Score","San Antonio Spurs","94","Minnesota Timberwolves","99","OT",""
"131","Fri, Nov 17, 2000","Box Score","Miami Heat","73","Philadelphia 76ers","94","",""
"132","Fri, Nov 17, 2000","Box Score","New York Knicks","90","Phoenix Suns","85","",""
"133","Fri, Nov 17, 2000","Box Score","Dallas Mavericks","99","Seattle SuperSonics","95","",""
"134","Sat, Nov 18, 2000","Box Score","Minnesota Timberwolves","94","Atlanta Hawks","84","",""
"135","Sat, Nov 18, 2000","Box Score","Los Angeles Lakers","86","Denver Nuggets","87","",""
"136","Sat, Nov 18, 2000","Box Score","Phoenix Suns","89","Houston Rockets","94","",""
"137","Sat, Nov 18, 2000","Box Score","Seattle SuperSonics","86","Los Angeles Clippers","83","",""
"138","Sat, Nov 18, 2000","Box Score","Portland Trail Blazers","80","Miami Heat","86","",""
"139","Sat, Nov 18, 2000","Box Score","Indiana Pacers","92","New Jersey Nets","97","",""
"140","Sat, Nov 18, 2000","Box Score","Milwaukee Bucks","102","Toronto Raptors","111","",""
"141","Sat, Nov 18, 2000","Box Score","Chicago Bulls","64","Utah Jazz","109","",""
"142","Sat, Nov 18, 2000","Box Score","Dallas Mavericks","91","Vancouver Grizzlies","88","",""
"143","Sat, Nov 18, 2000","Box Score","Boston Celtics","89","Washington Wizards","109","",""
"144","Sun, Nov 19, 2000","Box Score","Charlotte Hornets","105","Detroit Pistons","96","",""
"145","Sun, Nov 19, 2000","Box Score","Chicago Bulls","96","Los Angeles Lakers","104","",""
"146","Sun, Nov 19, 2000","Box Score","Golden State Warriors","71","New York Knicks","88","",""
"147","Sun, Nov 19, 2000","Box Score","Portland Trail Blazers","110","Orlando Magic","102","OT",""
"148","Mon, Nov 20, 2000","Box Score","Philadelphia 76ers","114","Boston Celtics","90","",""
"149","Mon, Nov 20, 2000","Box Score","New Jersey Nets","86","Los Angeles Clippers","85","",""
"150","Mon, Nov 20, 2000","Box Score","Charlotte Hornets","100","Toronto Raptors","64","",""
"151","Mon, Nov 20, 2000","Box Score","Dallas Mavericks","107","Utah Jazz","98","",""
"152","Mon, Nov 20, 2000","Box Score","Denver Nuggets","95","Vancouver Grizzlies","92","",""
"153","Tue, Nov 21, 2000","Box Score","Detroit Pistons","98","Cleveland Cavaliers","117","",""
"154","Tue, Nov 21, 2000","Box Score","Seattle SuperSonics","116","Dallas Mavericks","110","",""
"155","Tue, Nov 21, 2000","Box Score","Chicago Bulls","77","Golden State Warriors","89","",""
"156","Tue, Nov 21, 2000","Box Score","Houston Rockets","101","Indiana Pacers","89","",""
"157","Tue, Nov 21, 2000","Box Score","New York Knicks","85","Orlando Magic","84","",""
"158","Tue, Nov 21, 2000","Box Score","Portland Trail Blazers","104","Washington Wizards","94","",""
"159","Wed, Nov 22, 2000","Box Score","New York Knicks","74","Atlanta Hawks","78","",""
"160","Wed, Nov 22, 2000","Box Score","Houston Rockets","81","Boston Celtics","96","",""
"161","Wed, Nov 22, 2000","Box Score","Philadelphia 76ers","73","Charlotte Hornets","88","",""
"162","Wed, Nov 22, 2000","Box Score","Golden State Warriors","91","Los Angeles Lakers","111","",""
"163","Wed, Nov 22, 2000","Box Score","Cleveland Cavaliers","86","Miami Heat","67","",""
"164","Wed, Nov 22, 2000","Box Score","Portland Trail Blazers","93","Milwaukee Bucks","84","",""
"165","Wed, Nov 22, 2000","Box Score","Vancouver Grizzlies","100","Minnesota Timberwolves","101","",""
"166","Wed, Nov 22, 2000","Box Score","New Jersey Nets","85","Phoenix Suns","97","",""
"167","Wed, Nov 22, 2000","Box Score","Chicago Bulls","71","Sacramento Kings","100","",""
"168","Wed, Nov 22, 2000","Box Score","Seattle SuperSonics","85","San Antonio Spurs","112","",""
"169","Wed, Nov 22, 2000","Box Score","Denver Nuggets","78","Utah Jazz","116","",""
"170","Thu, Nov 23, 2000","Box Score","Toronto Raptors","111","Indiana Pacers","91","",""
"171","Fri, Nov 24, 2000","Box Score","Philadelphia 76ers","76","Atlanta Hawks","67","",""
"172","Fri, Nov 24, 2000","Box Score","Orlando Magic","98","Boston Celtics","103","OT",""
"173","Fri, Nov 24, 2000","Box Score","Miami Heat","80","Cleveland Cavaliers","85","",""
"174","Fri, Nov 24, 2000","Box Score","San Antonio Spurs","92","Denver Nuggets","102","",""
"175","Fri, Nov 24, 2000","Box Score","Vancouver Grizzlies","96","Detroit Pistons","118","",""
"176","Fri, Nov 24, 2000","Box Score","Washington Wizards","87","Indiana Pacers","99","",""
"177","Fri, Nov 24, 2000","Box Score","Minnesota Timberwolves","108","Los Angeles Lakers","115","",""
"178","Fri, Nov 24, 2000","Box Score","Charlotte Hornets","106","Milwaukee Bucks","90","",""
"179","Fri, Nov 24, 2000","Box Score","Golden State Warriors","74","Phoenix Suns","80","",""
"180","Fri, Nov 24, 2000","Box Score","Los Angeles Clippers","81","Seattle SuperSonics","98","",""
"181","Fri, Nov 24, 2000","Box Score","New Jersey Nets","85","Utah Jazz","97","",""
"182","Sat, Nov 25, 2000","Box Score","Cleveland Cavaliers","98","Charlotte Hornets","109","",""
"183","Sat, Nov 25, 2000","Box Score","Denver Nuggets","84","Dallas Mavericks","108","",""
"184","Sat, Nov 25, 2000","Box Score","Minnesota Timberwolves","93","Golden State Warriors","114","",""
"185","Sat, Nov 25, 2000","Box Score","Phoenix Suns","95","Los Angeles Clippers","89","OT",""
"186","Sat, Nov 25, 2000","Box Score","Houston Rockets","91","Miami Heat","80","",""
"187","Sat, Nov 25, 2000","Box Score","Toronto Raptors","79","New York Knicks","75","",""
"188","Sat, Nov 25, 2000","Box Score","Atlanta Hawks","92","Orlando Magic","114","",""
"189","Sat, Nov 25, 2000","Box Score","New Jersey Nets","84","Portland Trail Blazers","86","",""
"190","Sat, Nov 25, 2000","Box Score","Seattle SuperSonics","101","Sacramento Kings","125","",""
"191","Sat, Nov 25, 2000","Box Score","Philadelphia 76ers","76","San Antonio Spurs","96","",""
"192","Sat, Nov 25, 2000","Box Score","Milwaukee Bucks","100","Washington Wizards","107","",""
"193","Sun, Nov 26, 2000","Box Score","Vancouver Grizzlies","98","Boston Celtics","87","",""
"194","Sun, Nov 26, 2000","Box Score","Utah Jazz","94","Detroit Pistons","79","",""
"195","Sun, Nov 26, 2000","Box Score","Chicago Bulls","89","Toronto Raptors","101","",""
"196","Mon, Nov 27, 2000","Box Score","Los Angeles Lakers","98","Los Angeles Clippers","83","",""
"197","Mon, Nov 27, 2000","Box Score","Vancouver Grizzlies","72","New York Knicks","97","",""
"198","Mon, Nov 27, 2000","Box Score","Milwaukee Bucks","104","Orlando Magic","95","",""
"199","Tue, Nov 28, 2000","Box Score","Minnesota Timberwolves","96","Chicago Bulls","76","",""
"200","Tue, Nov 28, 2000","Box Score","Boston Celtics","87","Cleveland Cavaliers","72","",""
"201","Tue, Nov 28, 2000","Box Score","Toronto Raptors","93","Dallas Mavericks","107","",""
"202","Tue, Nov 28, 2000","Box Score","Sacramento Kings","88","Houston Rockets","81","",""
"203","Tue, Nov 28, 2000","Box Score","Indiana Pacers","107","Los Angeles Lakers","124","",""
"204","Tue, Nov 28, 2000","Box Score","Milwaukee Bucks","102","Miami Heat","101","",""
"205","Tue, Nov 28, 2000","Box Score","Utah Jazz","98","New Jersey Nets","92","",""
"206","Tue, Nov 28, 2000","Box Score","Seattle SuperSonics","105","Portland Trail Blazers","93","",""
"207","Tue, Nov 28, 2000","Box Score","Atlanta Hawks","102","Washington Wizards","75","",""
"208","Wed, Nov 29, 2000","Box Score","Toronto Raptors","79","Charlotte Hornets","103","",""
"209","Wed, Nov 29, 2000","Box Score","New Jersey Nets","76","Detroit Pistons","97","",""
"210","Wed, Nov 29, 2000","Box Score","Golden State Warriors","83","Los Angeles Clippers","106","",""
"211","Wed, Nov 29, 2000","Box Score","Denver Nuggets","107","Minnesota Timberwolves","100","",""
"212","Wed, Nov 29, 2000","Box Score","Miami Heat","84","New York Knicks","81","",""
"213","Wed, Nov 29, 2000","Box Score","Utah Jazz","88","Orlando Magic","86","",""
"214","Wed, Nov 29, 2000","Box Score","Washington Wizards","87","Philadelphia 76ers","93","",""
"215","Wed, Nov 29, 2000","Box Score","Sacramento Kings","79","San Antonio Spurs","82","",""
"216","Wed, Nov 29, 2000","Box Score","Phoenix Suns","106","Vancouver Grizzlies","109","2OT",""
"217","Thu, Nov 30, 2000","Box Score","Chicago Bulls","91","Atlanta Hawks","82","",""
"218","Thu, Nov 30, 2000","Box Score","Houston Rockets","109","Denver Nuggets","105","OT",""
"219","Thu, Nov 30, 2000","Box Score","Indiana Pacers","95","Golden State Warriors","99","",""
"220","Thu, Nov 30, 2000","Box Score","Boston Celtics","97","Milwaukee Bucks","108","",""
"221","Thu, Nov 30, 2000","Box Score","Dallas Mavericks","84","Portland Trail Blazers","95","",""
"222","Thu, Nov 30, 2000","Box Score","Los Angeles Lakers","88","Seattle SuperSonics","121","",""
"223","Fri, Dec 1, 2000","Box Score","Minnesota Timberwolves","102","Boston Celtics","98","",""
"224","Fri, Dec 1, 2000","Box Score","New York Knicks","91","Chicago Bulls","86","",""
"225","Fri, Dec 1, 2000","Box Score","Cleveland Cavaliers","93","Detroit Pistons","103","",""
"226","Fri, Dec 1, 2000","Box Score","San Antonio Spurs","100","Los Angeles Lakers","109","",""
"227","Fri, Dec 1, 2000","Box Score","Utah Jazz","94","Miami Heat","92","",""
"228","Fri, Dec 1, 2000","Box Score","New Jersey Nets","80","Orlando Magic","83","",""
"229","Fri, Dec 1, 2000","Box Score","Charlotte Hornets","74","Philadelphia 76ers","95","",""
"230","Fri, Dec 1, 2000","Box Score","Phoenix Suns","98","Sacramento Kings","105","",""
"231","Fri, Dec 1, 2000","Box Score","Los Angeles Clippers","95","Toronto Raptors","104","OT",""
"232","Fri, Dec 1, 2000","Box Score","Indiana Pacers","86","Vancouver Grizzlies","76","OT",""
"233","Sat, Dec 2, 2000","Box Score","Milwaukee Bucks","94","Atlanta Hawks","101","",""
"234","Sat, Dec 2, 2000","Box Score","Utah Jazz","89","Charlotte Hornets","94","",""
"235","Sat, Dec 2, 2000","Box Score","Philadelphia 76ers","112","Cleveland Cavaliers","78","",""
"236","Sat, Dec 2, 2000","Box Score","Seattle SuperSonics","92","Denver Nuggets","103","",""
"237","Sat, Dec 2, 2000","Box Score","Dallas Mavericks","97","Golden State Warriors","78","",""
"238","Sat, Dec 2, 2000","Box Score","Portland Trail Blazers","96","Houston Rockets","85","",""
"239","Sat, Dec 2, 2000","Box Score","Orlando Magic","95","New Jersey Nets","74","",""
"240","Sat, Dec 2, 2000","Box Score","Minnesota Timberwolves","90","New York Knicks","100","",""
"241","Sat, Dec 2, 2000","Box Score","Miami Heat","93","Washington Wizards","90","",""
"242","Sun, Dec 3, 2000","Box Score","Los Angeles Clippers","87","Boston Celtics","96","",""
"243","Sun, Dec 3, 2000","Box Score","Washington Wizards","87","Detroit Pistons","93","",""
"244","Sun, Dec 3, 2000","Box Score","Dallas Mavericks","97","Los Angeles Lakers","99","",""
"245","Sun, Dec 3, 2000","Box Score","Indiana Pacers","80","Milwaukee Bucks","92","",""
"246","Sun, Dec 3, 2000","Box Score","Portland Trail Blazers","79","Phoenix Suns","84","",""
"247","Sun, Dec 3, 2000","Box Score","Golden State Warriors","102","Seattle SuperSonics","118","",""
"248","Sun, Dec 3, 2000","Box Score","San Antonio Spurs","97","Vancouver Grizzlies","79","",""
"249","Mon, Dec 4, 2000","Box Score","Philadelphia 76ers","98","Denver Nuggets","105","",""
"250","Mon, Dec 4, 2000","Box Score","Los Angeles Clippers","78","New York Knicks","106","",""
"251","Tue, Dec 5, 2000","Box Score","Miami Heat","100","Atlanta Hawks","92","",""
"252","Tue, Dec 5, 2000","Box Score","Charlotte Hornets","66","Cleveland Cavaliers","71","",""
"253","Tue, Dec 5, 2000","Box Score","Dallas Mavericks","102","Houston Rockets","109","",""
"254","Tue, Dec 5, 2000","Box Score","New Jersey Nets","64","Indiana Pacers","88","",""
"255","Tue, Dec 5, 2000","Box Score","Philadelphia 76ers","85","Los Angeles Lakers","96","",""
"256","Tue, Dec 5, 2000","Box Score","Chicago Bulls","90","Minnesota Timberwolves","100","",""
"257","Tue, Dec 5, 2000","Box Score","Boston Celtics","98","Orlando Magic","101","",""
"258","Tue, Dec 5, 2000","Box Score","San Antonio Spurs","75","Sacramento Kings","81","",""
"259","Tue, Dec 5, 2000","Box Score","Toronto Raptors","84","Utah Jazz","98","",""
"260","Tue, Dec 5, 2000","Box Score","Detroit Pistons","83","Vancouver Grizzlies","91","",""
"261","Wed, Dec 6, 2000","Box Score","Indiana Pacers","88","Charlotte Hornets","91","",""
"262","Wed, Dec 6, 2000","Box Score","Cleveland Cavaliers","92","Chicago Bulls","88","",""
"263","Wed, Dec 6, 2000","Box Score","New York Knicks","85","Dallas Mavericks","94","",""
"264","Wed, Dec 6, 2000","Box Score","Los Angeles Lakers","122","Golden State Warriors","125","OT",""
"265","Wed, Dec 6, 2000","Box Score","Denver Nuggets","78","Miami Heat","95","",""
"266","Wed, Dec 6, 2000","Box Score","Milwaukee Bucks","109","New Jersey Nets","87","",""
"267","Wed, Dec 6, 2000","Box Score","Toronto Raptors","88","Portland Trail Blazers","95","",""
"268","Wed, Dec 6, 2000","Box Score","Detroit Pistons","112","Seattle SuperSonics","99","",""
"269","Wed, Dec 6, 2000","Box Score","Los Angeles Clippers","93","Washington Wizards","88","",""
"270","Thu, Dec 7, 2000","Box Score","Phoenix Suns","104","Milwaukee Bucks","96","",""
"271","Thu, Dec 7, 2000","Box Score","Washington Wizards","88","Minnesota Timberwolves","105","",""
"272","Thu, Dec 7, 2000","Box Score","Denver Nuggets","93","Orlando Magic","103","",""
"273","Thu, Dec 7, 2000","Box Score","New York Knicks","86","San Antonio Spurs","83","",""
"274","Thu, Dec 7, 2000","Box Score","Vancouver Grizzlies","87","Utah Jazz","98","",""
"275","Fri, Dec 8, 2000","Box Score","Indiana Pacers","104","Boston Celtics","91","",""
"276","Fri, Dec 8, 2000","Box Score","Los Angeles Clippers","87","Charlotte Hornets","92","",""
"277","Fri, Dec 8, 2000","Box Score","Chicago Bulls","86","Dallas Mavericks","105","",""
"278","Fri, Dec 8, 2000","Box Score","Toronto Raptors","108","Golden State Warriors","92","",""
"279","Fri, Dec 8, 2000","Box Score","Seattle SuperSonics","103","Los Angeles Lakers","95","",""
"280","Fri, Dec 8, 2000","Box Score","Atlanta Hawks","76","Miami Heat","80","",""
"281","Fri, Dec 8, 2000","Box Score","Phoenix Suns","84","New Jersey Nets","86","",""
"282","Fri, Dec 8, 2000","Box Score","Philadelphia 76ers","107","Portland Trail Blazers","94","",""
"283","Fri, Dec 8, 2000","Box Score","Houston Rockets","98","Sacramento Kings","111","",""
"284","Sat, Dec 9, 2000","Box Score","Atlanta Hawks","90","Cleveland Cavaliers","97","",""
"285","Sat, Dec 9, 2000","Box Score","Charlotte Hornets","96","Indiana Pacers","99","OT",""
"286","Sat, Dec 9, 2000","Box Score","Washington Wizards","91","Milwaukee Bucks","99","",""
"287","Sat, Dec 9, 2000","Box Score","Los Angeles Clippers","73","Minnesota Timberwolves","85","",""
"288","Sat, Dec 9, 2000","Box Score","Denver Nuggets","88","New York Knicks","96","",""
