"","Date","","Visitor/Neutral","PTS","Home/Neutral","PTS","","Notes"
"290","Mon, Dec 10, 2001","Box Score","Dallas Mavericks","98","Utah Jazz","107","",""
"291","Tue, Dec 11, 2001","Box Score","Philadelphia 76ers","87","Atlanta Hawks","89","",""
"292","Tue, Dec 11, 2001","Box Score","New Jersey Nets","107","Chicago Bulls","93","",""
"293","Tue, Dec 11, 2001","Box Score","Portland Trail Blazers","103","Dallas Mavericks","105","",""
"294","Tue, Dec 11, 2001","Box Score","Charlotte Hornets","99","Denver Nuggets","96","",""
"295","Tue, Dec 11, 2001","Box Score","Cleveland Cavaliers","107","Houston Rockets","102","",""
"296","Tue, Dec 11, 2001","Box Score","Seattle SuperSonics","104","Los Angeles Lakers","93","",""
"297","Tue, Dec 11, 2001","Box Score","Washington Wizards","91","Memphis Grizzlies","81","",""
"298","Tue, Dec 11, 2001","Box Score","Milwaukee Bucks","97","Miami Heat","99","",""
"299","Tue, Dec 11, 2001","Box Score","Golden State Warriors","86","Minnesota Timberwolves","107","",""
"300","Tue, Dec 11, 2001","Box Score","Boston Celtics","102","New York Knicks","93","OT",""
"301","Tue, Dec 11, 2001","Box Score","Orlando Magic","100","Sacramento Kings","112","",""
"302","Wed, Dec 12, 2001","Box Score","Seattle SuperSonics","94","Los Angeles Clippers","114","",""
"303","Wed, Dec 12, 2001","Box Score","Sacramento Kings","88","Phoenix Suns","114","",""
"304","Wed, Dec 12, 2001","Box Score","Toronto Raptors","95","San Antonio Spurs","108","",""
"305","Wed, Dec 12, 2001","Box Score","Minnesota Timberwolves","98","Utah Jazz","87","",""
"306","Wed, Dec 12, 2001","Box Score","Miami Heat","80","Washington Wizards","82","",""
"307","Thu, Dec 13, 2001","Box Score","Toronto Raptors","90","Charlotte Hornets","104","",""
"308","Thu, Dec 13, 2001","Box Score","Cleveland Cavaliers","82","Dallas Mavericks","102","",""
"309","Thu, Dec 13, 2001","Box Score","Memphis Grizzlies","86","Denver Nuggets","89","",""
"310","Thu, Dec 13, 2001","Box Score","New York Knicks","97","Detroit Pistons","99","",""
"311","Thu, Dec 13, 2001","Box Score","Orlando Magic","105","Golden State Warriors","100","",""
"312","Thu, Dec 13, 2001","Box Score","Houston Rockets","106","Indiana Pacers","108","OT",""
"313","Fri, Dec 14, 2001","Box Score","Chicago Bulls","101","Boston Celtics","107","",""
"314","Fri, Dec 14, 2001","Box Score","Los Angeles Clippers","80","Los Angeles Lakers","110","",""
"315","Fri, Dec 14, 2001","Box Score","New Jersey Nets","95","Miami Heat","86","",""
"316","Fri, Dec 14, 2001","Box Score","Sacramento Kings","94","Minnesota Timberwolves","114","",""
"317","Fri, Dec 14, 2001","Box Score","Milwaukee Bucks","96","Philadelphia 76ers","80","",""
"318","Fri, Dec 14, 2001","Box Score","San Antonio Spurs","105","Phoenix Suns","93","",""
"319","Fri, Dec 14, 2001","Box Score","Portland Trail Blazers","85","Utah Jazz","93","",""
"320","Fri, Dec 14, 2001","Box Score","New York Knicks","80","Washington Wizards","96","",""
"321","Sat, Dec 15, 2001","Box Score","Boston Celtics","106","Charlotte Hornets","97","",""
"322","Sat, Dec 15, 2001","Box Score","Atlanta Hawks","80","Chicago Bulls","79","",""
"323","Sat, Dec 15, 2001","Box Score","Philadelphia 76ers","94","Cleveland Cavaliers","91","",""
"324","Sat, Dec 15, 2001","Box Score","Minnesota Timberwolves","117","Dallas Mavericks","125","",""
"325","Sat, Dec 15, 2001","Box Score","Phoenix Suns","98","Denver Nuggets","106","",""
"326","Sat, Dec 15, 2001","Box Score","Memphis Grizzlies","84","Golden State Warriors","93","",""
"327","Sat, Dec 15, 2001","Box Score","Miami Heat","76","Houston Rockets","73","",""
"328","Sat, Dec 15, 2001","Box Score","Indiana Pacers","95","Milwaukee Bucks","115","",""
"329","Sat, Dec 15, 2001","Box Score","Orlando Magic","106","Portland Trail Blazers","117","",""
"330","Sat, Dec 15, 2001","Box Score","Utah Jazz","80","San Antonio Spurs","100","",""
"331","Sun, Dec 16, 2001","Box Score","Detroit Pistons","77","Los Angeles Clippers","82","",""
"332","Sun, Dec 16, 2001","Box Score","Golden State Warriors","85","Los Angeles Lakers","101","",""
"333","Sun, Dec 16, 2001","Box Score","New Jersey Nets","114","New York Knicks","96","",""
"334","Sun, Dec 16, 2001","Box Score","Memphis Grizzlies","87","Sacramento Kings","104","",""
"335","Sun, Dec 16, 2001","Box Score","Orlando Magic","91","Seattle SuperSonics","114","",""
"336","Sun, Dec 16, 2001","Box Score","Washington Wizards","93","Toronto Raptors","88","",""
"337","Mon, Dec 17, 2001","Box Score","Boston Celtics","83","Philadelphia 76ers","99","",""
"338","Tue, Dec 18, 2001","Box Score","Indiana Pacers","103","Atlanta Hawks","100","",""
"339","Tue, Dec 18, 2001","Box Score","New York Knicks","100","Charlotte Hornets","95","",""
"340","Tue, Dec 18, 2001","Box Score","Chicago Bulls","84","Cleveland Cavaliers","102","",""
"341","Tue, Dec 18, 2001","Box Score","San Antonio Spurs","102","Denver Nuggets","93","",""
"342","Tue, Dec 18, 2001","Box Score","Portland Trail Blazers","101","Houston Rockets","92","",""
"343","Tue, Dec 18, 2001","Box Score","Milwaukee Bucks","114","Memphis Grizzlies","105","",""
"344","Tue, Dec 18, 2001","Box Score","Utah Jazz","95","Miami Heat","56","",""
"345","Tue, Dec 18, 2001","Box Score","Dallas Mavericks","107","Minnesota Timberwolves","103","",""
"346","Tue, Dec 18, 2001","Box Score","Los Angeles Clippers","96","Phoenix Suns","92","",""
"347","Tue, Dec 18, 2001","Box Score","Detroit Pistons","98","Sacramento Kings","102","",""
"348","Wed, Dec 19, 2001","Box Score","Cleveland Cavaliers","98","Boston Celtics","104","",""
"349","Wed, Dec 19, 2001","Box Score","Detroit Pistons","88","Golden State Warriors","101","",""
"350","Wed, Dec 19, 2001","Box Score","Toronto Raptors","102","Indiana Pacers","90","",""
"351","Wed, Dec 19, 2001","Box Score","Minnesota Timberwolves","112","New Jersey Nets","117","OT",""
"352","Wed, Dec 19, 2001","Box Score","Utah Jazz","90","Orlando Magic","98","",""
"353","Wed, Dec 19, 2001","Box Score","Charlotte Hornets","94","Philadelphia 76ers","85","",""
"354","Wed, Dec 19, 2001","Box Score","Portland Trail Blazers","79","San Antonio Spurs","97","",""
"355","Wed, Dec 19, 2001","Box Score","Sacramento Kings","92","Seattle SuperSonics","104","",""
"356","Wed, Dec 19, 2001","Box Score","Atlanta Hawks","76","Washington Wizards","103","",""
"357","Thu, Dec 20, 2001","Box Score","Milwaukee Bucks","101","Dallas Mavericks","113","",""
"358","Thu, Dec 20, 2001","Box Score","Los Angeles Lakers","107","Houston Rockets","101","",""
"359","Thu, Dec 20, 2001","Box Score","Memphis Grizzlies","90","New York Knicks","88","",""
"360","Thu, Dec 20, 2001","Box Score","Chicago Bulls","91","Toronto Raptors","96","",""
"361","Fri, Dec 21, 2001","Box Score","Utah Jazz","92","Boston Celtics","98","",""
"362","Fri, Dec 21, 2001","Box Score","Seattle SuperSonics","111","Golden State Warriors","108","OT",""
"363","Fri, Dec 21, 2001","Box Score","New Jersey Nets","94","Indiana Pacers","100","",""
"364","Fri, Dec 21, 2001","Box Score","Los Angeles Lakers","108","Memphis Grizzlies","114","",""
"365","Fri, Dec 21, 2001","Box Score","Cleveland Cavaliers","86","Miami Heat","81","OT",""
"366","Fri, Dec 21, 2001","Box Score","Charlotte Hornets","89","Minnesota Timberwolves","94","",""
"367","Fri, Dec 21, 2001","Box Score","Washington Wizards","93","Orlando Magic","75","",""
"368","Fri, Dec 21, 2001","Box Score","Atlanta Hawks","83","Philadelphia 76ers","94","",""
"369","Fri, Dec 21, 2001","Box Score","Detroit Pistons","81","Portland Trail Blazers","83","",""
"370","Fri, Dec 21, 2001","Box Score","Denver Nuggets","74","San Antonio Spurs","109","",""
"371","Sat, Dec 22, 2001","Box Score","Charlotte Hornets","88","Atlanta Hawks","101","",""
"372","Sat, Dec 22, 2001","Box Score","Minnesota Timberwolves","95","Chicago Bulls","74","",""
"373","Sat, Dec 22, 2001","Box Score","Indiana Pacers","109","Cleveland Cavaliers","103","",""
"374","Sat, Dec 22, 2001","Box Score","Orlando Magic","80","Dallas Mavericks","102","",""
"375","Sat, Dec 22, 2001","Box Score","Golden State Warriors","105","Denver Nuggets","101","",""
"376","Sat, Dec 22, 2001","Box Score","Milwaukee Bucks","110","Houston Rockets","115","",""
"377","Sat, Dec 22, 2001","Box Score","Sacramento Kings","85","Los Angeles Clippers","101","",""
"378","Sat, Dec 22, 2001","Box Score","Utah Jazz","104","New Jersey Nets","90","",""
"379","Sat, Dec 22, 2001","Box Score","Washington Wizards","87","New York Knicks","86","",""
"380","Sat, Dec 22, 2001","Box Score","Portland Trail Blazers","90","Phoenix Suns","102","",""
"381","Sat, Dec 22, 2001","Box Score","Detroit Pistons","89","Seattle SuperSonics","117","",""
"382","Sun, Dec 23, 2001","Box Score","Memphis Grizzlies","80","Boston Celtics","85","",""
"383","Sun, Dec 23, 2001","Box Score","Phoenix Suns","101","Sacramento Kings","133","",""
"384","Sun, Dec 23, 2001","Box Score","Milwaukee Bucks","101","San Antonio Spurs","91","",""
"385","Sun, Dec 23, 2001","Box Score","Miami Heat","76","Toronto Raptors","83","",""
"386","Tue, Dec 25, 2001","Box Score","Philadelphia 76ers","82","Los Angeles Lakers","88","",""
"387","Tue, Dec 25, 2001","Box Score","Toronto Raptors","94","New York Knicks","102","",""
"388","Wed, Dec 26, 2001","Box Score","Washington Wizards","93","Charlotte Hornets","99","",""
"389","Wed, Dec 26, 2001","Box Score","New Jersey Nets","91","Cleveland Cavaliers","89","",""
"390","Wed, Dec 26, 2001","Box Score","Minnesota Timberwolves","94","Denver Nuggets","91","",""
"391","Wed, Dec 26, 2001","Box Score","Los Angeles Lakers","90","Golden State Warriors","101","",""
"392","Wed, Dec 26, 2001","Box Score","Phoenix Suns","97","Houston Rockets","91","",""
"393","Wed, Dec 26, 2001","Box Score","Philadelphia 76ers","100","Los Angeles Clippers","86","",""
"394","Wed, Dec 26, 2001","Box Score","Chicago Bulls","85","Memphis Grizzlies","107","",""
"395","Wed, Dec 26, 2001","Box Score","Atlanta Hawks","97","Milwaukee Bucks","107","",""
"396","Wed, Dec 26, 2001","Box Score","Indiana Pacers","89","Orlando Magic","82","",""
"397","Wed, Dec 26, 2001","Box Score","Portland Trail Blazers","74","Sacramento Kings","89","",""
"398","Wed, Dec 26, 2001","Box Score","Dallas Mavericks","126","San Antonio Spurs","123","OT",""
"399","Wed, Dec 26, 2001","Box Score","Boston Celtics","86","Utah Jazz","99","",""
"400","Thu, Dec 27, 2001","Box Score","Miami Heat","96","Atlanta Hawks","100","",""
"401","Thu, Dec 27, 2001","Box Score","Chicago Bulls","74","Dallas Mavericks","89","",""
"402","Thu, Dec 27, 2001","Box Score","New Jersey Nets","88","Detroit Pistons","75","",""
"403","Thu, Dec 27, 2001","Box Score","Washington Wizards","81","Indiana Pacers","108","",""
"404","Thu, Dec 27, 2001","Box Score","Boston Celtics","82","Phoenix Suns","84","",""
"405","Thu, Dec 27, 2001","Box Score","Utah Jazz","99","Portland Trail Blazers","87","",""
"406","Thu, Dec 27, 2001","Box Score","Los Angeles Clippers","90","Seattle SuperSonics","101","",""
"407","Fri, Dec 28, 2001","Box Score","Milwaukee Bucks","105","Charlotte Hornets","89","",""
"408","Fri, Dec 28, 2001","Box Score","New York Knicks","88","Cleveland Cavaliers","98","",""
"409","Fri, Dec 28, 2001","Box Score","Philadelphia 76ers","90","Denver Nuggets","93","",""
"410","Fri, Dec 28, 2001","Box Score","Houston Rockets","100","Golden State Warriors","93","",""
"411","Fri, Dec 28, 2001","Box Score","Toronto Raptors","89","Los Angeles Lakers","86","",""
"412","Fri, Dec 28, 2001","Box Score","Memphis Grizzlies","91","Miami Heat","86","",""
"413","Fri, Dec 28, 2001","Box Score","Detroit Pistons","78","Orlando Magic","87","",""
"414","Fri, Dec 28, 2001","Box Score","Minnesota Timberwolves","111","Sacramento Kings","125","",""
"415","Sat, Dec 29, 2001","Box Score","Cleveland Cavaliers","80","Chicago Bulls","103","",""
"416","Sat, Dec 29, 2001","Box Score","Atlanta Hawks","97","Dallas Mavericks","113","",""
"417","Sat, Dec 29, 2001","Box Score","Boston Celtics","105","Los Angeles Clippers","103","OT",""
"418","Sat, Dec 29, 2001","Box Score","San Antonio Spurs","99","Milwaukee Bucks","102","OT",""
"419","Sat, Dec 29, 2001","Box Score","Indiana Pacers","93","New Jersey Nets","98","OT",""
"420","Sat, Dec 29, 2001","Box Score","Denver Nuggets","92","Phoenix Suns","109","",""
"421","Sat, Dec 29, 2001","Box Score","Toronto Raptors","75","Seattle SuperSonics","101","",""
"422","Sat, Dec 29, 2001","Box Score","Philadelphia 76ers","81","Utah Jazz","89","",""
"423","Sat, Dec 29, 2001","Box Score","Charlotte Hornets","90","Washington Wizards","107","",""
"424","Sun, Dec 30, 2001","Box Score","Miami Heat","80","Detroit Pistons","86","",""
"425","Sun, Dec 30, 2001","Box Score","Houston Rockets","90","Los Angeles Lakers","114","",""
"426","Sun, Dec 30, 2001","Box Score","San Antonio Spurs","83","Memphis Grizzlies","79","",""
"427","Sun, Dec 30, 2001","Box Score","Orlando Magic","94","New York Knicks","90","",""
"428","Sun, Dec 30, 2001","Box Score","Minnesota Timberwolves","95","Portland Trail Blazers","93","",""
"429","Sun, Dec 30, 2001","Box Score","Boston Celtics","94","Sacramento Kings","109","",""
"430","Mon, Dec 31, 2001","Box Score","Milwaukee Bucks","83","Chicago Bulls","90","",""
"431","Mon, Dec 31, 2001","Box Score","Miami Heat","89","Indiana Pacers","87","",""
"432","Mon, Dec 31, 2001","Box Score","New Jersey Nets","76","Washington Wizards","98","",""
"433","Tue, Jan 1, 2002","Box Score","Portland Trail Blazers","97","Los Angeles Clippers","112","",""
"434","Wed, Jan 2, 2002","Box Score","Orlando Magic","94","Boston Celtics","110","",""
"435","Wed, Jan 2, 2002","Box Score","Dallas Mavericks","107","Chicago Bulls","97","",""
"436","Wed, Jan 2, 2002","Box Score","Golden State Warriors","98","Cleveland Cavaliers","113","",""
"437","Wed, Jan 2, 2002","Box Score","Los Angeles Lakers","87","Denver Nuggets","86","",""
"438","Wed, Jan 2, 2002","Box Score","Milwaukee Bucks","77","Minnesota Timberwolves","95","",""
"439","Wed, Jan 2, 2002","Box Score","Memphis Grizzlies","74","New Jersey Nets","92","",""
"440","Wed, Jan 2, 2002","Box Score","Philadelphia 76ers","102","Phoenix Suns","81","",""
"441","Wed, Jan 2, 2002","Box Score","Toronto Raptors","95","Portland Trail Blazers","84","",""
"442","Wed, Jan 2, 2002","Box Score","Los Angeles Clippers","91","Sacramento Kings","105","",""
"443","Wed, Jan 2, 2002","Box Score","Detroit Pistons","85","San Antonio Spurs","97","",""
"444","Thu, Jan 3, 2002","Box Score","Golden State Warriors","102","Charlotte Hornets","114","",""
"445","Thu, Jan 3, 2002","Box Score","Detroit Pistons","97","Houston Rockets","99","",""
"446","Thu, Jan 3, 2002","Box Score","Dallas Mavericks","101","New York Knicks","108","OT",""
"447","Fri, Jan 4, 2002","Box Score","Miami Heat","89","Boston Celtics","66","",""
"448","Fri, Jan 4, 2002","Box Score","Los Angeles Clippers","82","Denver Nuggets","80","",""
"449","Fri, Jan 4, 2002","Box Score","Phoenix Suns","86","Los Angeles Lakers","118","",""
"450","Fri, Jan 4, 2002","Box Score","Atlanta Hawks","113","Memphis Grizzlies","109","",""
"451","Fri, Jan 4, 2002","Box Score","Utah Jazz","86","Minnesota Timberwolves","93","",""
"452","Fri, Jan 4, 2002","Box Score","Orlando Magic","109","New Jersey Nets","96","",""
"453","Fri, Jan 4, 2002","Box Score","Indiana Pacers","92","San Antonio Spurs","82","",""
"454","Fri, Jan 4, 2002","Box Score","Philadelphia 76ers","87","Seattle SuperSonics","77","",""
"455","Fri, Jan 4, 2002","Box Score","Cleveland Cavaliers","91","Toronto Raptors","101","",""
"456","Fri, Jan 4, 2002","Box Score","Chicago Bulls","83","Washington Wizards","89","",""
"457","Sat, Jan 5, 2002","Box Score","Minnesota Timberwolves","112","Atlanta Hawks","96","",""
"458","Sat, Jan 5, 2002","Box Score","New Jersey Nets","89","Charlotte Hornets","80","",""
"459","Sat, Jan 5, 2002","Box Score","Utah Jazz","113","Chicago Bulls","111","OT",""
"460","Sat, Jan 5, 2002","Box Score","San Antonio Spurs","105","Dallas Mavericks","103","",""
"461","Sat, Jan 5, 2002","Box Score","Cleveland Cavaliers","91","Detroit Pistons","101","",""
"462","Sat, Jan 5, 2002","Box Score","Indiana Pacers","81","Houston Rockets","79","",""
"463","Sat, Jan 5, 2002","Box Score","Milwaukee Bucks","83","Los Angeles Clippers","86","",""
"464","Sat, Jan 5, 2002","Box Score","Boston Celtics","90","New York Knicks","81","",""
"465","Sat, Jan 5, 2002","Box Score","Golden State Warriors","109","Orlando Magic","118","",""
"466","Sat, Jan 5, 2002","Box Score","Sacramento Kings","118","Phoenix Suns","112","",""
"467","Sat, Jan 5, 2002","Box Score","Philadelphia 76ers","88","Portland Trail Blazers","96","",""
"468","Sun, Jan 6, 2002","Box Score","Seattle SuperSonics","89","Memphis Grizzlies","77","",""
"469","Sun, Jan 6, 2002","Box Score","Golden State Warriors","84","Miami Heat","92","",""
"470","Sun, Jan 6, 2002","Box Score","Milwaukee Bucks","101","Sacramento Kings","115","",""
"471","Sun, Jan 6, 2002","Box Score","Los Angeles Lakers","109","Toronto Raptors","89","",""
"472","Mon, Jan 7, 2002","Box Score","Denver Nuggets","80","Charlotte Hornets","94","",""
"473","Mon, Jan 7, 2002","Box Score","Seattle SuperSonics","100","Chicago Bulls","88","",""
"474","Mon, Jan 7, 2002","Box Score","Portland Trail Blazers","98","Cleveland Cavaliers","72","",""
"475","Mon, Jan 7, 2002","Box Score","Detroit Pistons","93","Minnesota Timberwolves","109","",""
"476","Mon, Jan 7, 2002","Box Score","Boston Celtics","87","Orlando Magic","98","",""
"477","Mon, Jan 7, 2002","Box Score","Los Angeles Clippers","92","Philadelphia 76ers","116","",""
"478","Mon, Jan 7, 2002","Box Score","New York Knicks","79","San Antonio Spurs","90","",""
"479","Tue, Jan 8, 2002","Box Score","Portland Trail Blazers","92","Atlanta Hawks","101","",""
"480","Tue, Jan 8, 2002","Box Score","Denver Nuggets","94","Dallas Mavericks","95","",""
"481","Tue, Jan 8, 2002","Box Score","Los Angeles Lakers","121","Detroit Pistons","92","",""
"482","Tue, Jan 8, 2002","Box Score","Milwaukee Bucks","113","Golden State Warriors","97","",""
"483","Tue, Jan 8, 2002","Box Score","New York Knicks","86","Houston Rockets","88","",""
"484","Tue, Jan 8, 2002","Box Score","Toronto Raptors","81","Memphis Grizzlies","84","",""
"485","Tue, Jan 8, 2002","Box Score","Miami Heat","95","New Jersey Nets","104","",""
"486","Tue, Jan 8, 2002","Box Score","Phoenix Suns","84","Utah Jazz","98","",""
"487","Tue, Jan 8, 2002","Box Score","Los Angeles Clippers","88","Washington Wizards","96","",""
"488","Wed, Jan 9, 2002","Box Score","San Antonio Spurs","93","Boston Celtics","90","",""
"489","Wed, Jan 9, 2002","Box Score","Atlanta Hawks","87","Charlotte Hornets","111","",""
"490","Wed, Jan 9, 2002","Box Score","Toronto Raptors","85","Chicago Bulls","73","",""
"491","Wed, Jan 9, 2002","Box Score","Los Angeles Lakers","109","Indiana Pacers","90","",""
"492","Wed, Jan 9, 2002","Box Score","Seattle SuperSonics","106","Minnesota Timberwolves","111","",""
"493","Wed, Jan 9, 2002","Box Score","Orlando Magic","102","Philadelphia 76ers","91","",""
"494","Thu, Jan 10, 2002","Box Score","New York Knicks","89","Dallas Mavericks","111","",""
"495","Thu, Jan 10, 2002","Box Score","Cleveland Cavaliers","91","Denver Nuggets","96","",""
"496","Thu, Jan 10, 2002","Box Score","Portland Trail Blazers","92","Miami Heat","85","",""
"497","Thu, Jan 10, 2002","Box Score","Los Angeles Clippers","89","New Jersey Nets","108","",""
"498","Thu, Jan 10, 2002","Box Score","Memphis Grizzlies","102","Phoenix Suns","96","",""
"499","Thu, Jan 10, 2002","Box Score","Houston Rockets","79","Utah Jazz","83","",""
"500","Fri, Jan 11, 2002","Box Score","Detroit Pistons","90","Boston Celtics","104","",""
"501","Fri, Jan 11, 2002","Box Score","Los Angeles Clippers","91","Charlotte Hornets","92","OT",""
"502","Fri, Jan 11, 2002","Box Score","Chicago Bulls","90","Indiana Pacers","97","",""
"503","Fri, Jan 11, 2002","Box Score","Washington Wizards","86","Milwaukee Bucks","105","",""
"504","Fri, Jan 11, 2002","Box Score","Los Angeles Lakers","102","Minnesota Timberwolves","120","",""
"505","Fri, Jan 11, 2002","Box Score","Portland Trail Blazers","92","Orlando Magic","84","",""
"506","Fri, Jan 11, 2002","Box Score","San Antonio Spurs","84","Philadelphia 76ers","101","",""
"507","Fri, Jan 11, 2002","Box Score","Cleveland Cavaliers","100","Seattle SuperSonics","102","",""
"508","Fri, Jan 11, 2002","Box Score","Atlanta Hawks","91","Toronto Raptors","94","OT",""
"509","Sat, Jan 12, 2002","Box Score","Boston Celtics","115","Atlanta Hawks","91","",""
"510","Sat, Jan 12, 2002","Box Score","Los Angeles Lakers","104","Chicago Bulls","106","OT",""
"511","Sat, Jan 12, 2002","Box Score","Indiana Pacers","102","Dallas Mavericks","111","",""
"512","Sat, Jan 12, 2002","Box Score","Charlotte Hornets","76","Detroit Pistons","104","",""
"513","Sat, Jan 12, 2002","Box Score","Denver Nuggets","86","Houston Rockets","98","",""
"514","Sat, Jan 12, 2002","Box Score","Milwaukee Bucks","102","New York Knicks","97","",""
"515","Sat, Jan 12, 2002","Box Score","New Jersey Nets","91","Orlando Magic","85","",""
"516","Sat, Jan 12, 2002","Box Score","Miami Heat","74","Phoenix Suns","108","",""
"517","Sat, Jan 12, 2002","Box Score","Memphis Grizzlies","97","Utah Jazz","95","2OT",""
"518","Sat, Jan 12, 2002","Box Score","Minnesota Timberwolves","108","Washington Wizards","100","",""
"519","Sun, Jan 13, 2002","Box Score","Cleveland Cavaliers","64","Portland Trail Blazers","96","",""
"520","Sun, Jan 13, 2002","Box Score","Phoenix Suns","100","Sacramento Kings","103","",""
"521","Sun, Jan 13, 2002","Box Score","Los Angeles Clippers","79","Toronto Raptors","72","",""
"522","Mon, Jan 14, 2002","Box Score","Miami Heat","85","Golden State Warriors","79","",""
"523","Mon, Jan 14, 2002","Box Score","Memphis Grizzlies","81","Los Angeles Lakers","120","",""
"524","Mon, Jan 14, 2002","Box Score","San Antonio Spurs","97","New Jersey Nets","99","",""
"525","Mon, Jan 14, 2002","Box Score","Dallas Mavericks","87","Orlando Magic","113","",""
"526","Mon, Jan 14, 2002","Box Score","Denver Nuggets","97","Utah Jazz","106","",""
"527","Tue, Jan 15, 2002","Box Score","Dallas Mavericks","116","Atlanta Hawks","107","",""
"528","Tue, Jan 15, 2002","Box Score","Charlotte Hornets","94","Chicago Bulls","86","",""
"529","Tue, Jan 15, 2002","Box Score","Toronto Raptors","92","Detroit Pistons","90","",""
"530","Tue, Jan 15, 2002","Box Score","Milwaukee Bucks","106","Indiana Pacers","102","",""
"531","Tue, Jan 15, 2002","Box Score","Los Angeles Clippers","83","Minnesota Timberwolves","97","",""
"532","Tue, Jan 15, 2002","Box Score","Houston Rockets","106","Philadelphia 76ers","112","OT",""
"533","Tue, Jan 15, 2002","Box Score","Cleveland Cavaliers","102","Sacramento Kings","109","",""
"534","Tue, Jan 15, 2002","Box Score","San Antonio Spurs","96","Washington Wizards","91","",""
"535","Wed, Jan 16, 2002","Box Score","New York Knicks","100","Boston Celtics","101","",""
"536","Wed, Jan 16, 2002","Box Score","Sacramento Kings","112","Denver Nuggets","107","",""
"537","Wed, Jan 16, 2002","Box Score","Cleveland Cavaliers","88","Golden State Warriors","117","",""
"538","Wed, Jan 16, 2002","Box Score","Miami Heat","102","Los Angeles Lakers","96","",""
"539","Wed, Jan 16, 2002","Box Score","Indiana Pacers","100","Milwaukee Bucks","105","",""
"540","Wed, Jan 16, 2002","Box Score","Washington Wizards","67","New Jersey Nets","111","",""
"541","Wed, Jan 16, 2002","Box Score","Portland Trail Blazers","108","Phoenix Suns","99","",""
"542","Wed, Jan 16, 2002","Box Score","Houston Rockets","103","Toronto Raptors","109","",""
"543","Wed, Jan 16, 2002","Box Score","Seattle SuperSonics","80","Utah Jazz","95","",""
"544","Thu, Jan 17, 2002","Box Score","Chicago Bulls","94","Atlanta Hawks","91","",""
"545","Thu, Jan 17, 2002","Box Score","Philadelphia 76ers","93","Charlotte Hornets","88","",""
"546","Thu, Jan 17, 2002","Box Score","Dallas Mavericks","108","Memphis Grizzlies","97","",""
"547","Thu, Jan 17, 2002","Box Score","Miami Heat","92","Portland Trail Blazers","90","OT",""
"548","Thu, Jan 17, 2002","Box Score","Utah Jazz","98","San Antonio Spurs","102","",""
"549","Fri, Jan 18, 2002","Box Score","Houston Rockets","104","Boston Celtics","101","",""
"550","Fri, Jan 18, 2002","Box Score","Seattle SuperSonics","90","Denver Nuggets","96","",""
"551","Fri, Jan 18, 2002","Box Score","Detroit Pistons","96","Indiana Pacers","93","",""
"552","Fri, Jan 18, 2002","Box Score","Cleveland Cavaliers","103","Los Angeles Clippers","109","",""
"553","Fri, Jan 18, 2002","Box Score","Orlando Magic","110","Milwaukee Bucks","115","",""
"554","Fri, Jan 18, 2002","Box Score","Minnesota Timberwolves","100","Phoenix Suns","103","OT",""
"555","Fri, Jan 18, 2002","Box Score","Golden State Warriors","97","Sacramento Kings","121","",""
"556","Fri, Jan 18, 2002","Box Score","New Jersey Nets","77","Toronto Raptors","89","",""
"557","Sat, Jan 19, 2002","Box Score","Milwaukee Bucks","116","Atlanta Hawks","107","",""
"558","Sat, Jan 19, 2002","Box Score","Toronto Raptors","91","Charlotte Hornets","89","",""
"559","Sat, Jan 19, 2002","Box Score","Washington Wizards","77","Chicago Bulls","69","",""
"560","Sat, Jan 19, 2002","Box Score","Utah Jazz","103","Dallas Mavericks","106","",""
"561","Sat, Jan 19, 2002","Box Score","Boston Celtics","91","Detroit Pistons","94","",""
"562","Sat, Jan 19, 2002","Box Score","Minnesota Timberwolves","105","Golden State Warriors","102","",""
"563","Sat, Jan 19, 2002","Box Score","Orlando Magic","119","Memphis Grizzlies","103","",""
"564","Sat, Jan 19, 2002","Box Score","Indiana Pacers","88","Miami Heat","100","",""
"565","Sat, Jan 19, 2002","Box Score","Houston Rockets","90","New Jersey Nets","99","",""
"566","Sat, Jan 19, 2002","Box Score","New York Knicks","89","Philadelphia 76ers","97","",""
"567","Sat, Jan 19, 2002","Box Score","Los Angeles Clippers","93","Portland Trail Blazers","113","",""
"568","Sat, Jan 19, 2002","Box Score","Los Angeles Lakers","98","San Antonio Spurs","81","",""
"569","Sat, Jan 19, 2002","Box Score","Denver Nuggets","77","Seattle SuperSonics","104","",""
"570","Mon, Jan 21, 2002","Box Score","Houston Rockets","91","Atlanta Hawks","95","",""
"571","Mon, Jan 21, 2002","Box Score","Toronto Raptors","97","Boston Celtics","106","",""
"572","Mon, Jan 21, 2002","Box Score","Indiana Pacers","93","Chicago Bulls","81","",""
"573","Mon, Jan 21, 2002","Box Score","Miami Heat","95","Cleveland Cavaliers","93","OT",""
"574","Mon, Jan 21, 2002","Box Score","New Jersey Nets","105","Dallas Mavericks","113","",""
"575","Mon, Jan 21, 2002","Box Score","Milwaukee Bucks","97","Detroit Pistons","79","",""
"576","Mon, Jan 21, 2002","Box Score","Utah Jazz","101","Golden State Warriors","99","",""
"577","Mon, Jan 21, 2002","Box Score","Denver Nuggets","89","Los Angeles Clippers","102","",""
"578","Mon, Jan 21, 2002","Box Score","Washington Wizards","101","Minnesota Timberwolves","105","",""
