"","Date","","Visitor/Neutral","PTS","Home/Neutral","PTS","","Notes"
"288","Sat, Dec 8, 2012","Box Score","Atlanta Hawks","93","Memphis Grizzlies","83","",""
"289","Sat, Dec 8, 2012","Box Score","New Orleans Hornets","90","Miami Heat","106","",""
"290","Sat, Dec 8, 2012","Box Score","Sacramento Kings","99","Portland Trail Blazers","80","",""
"291","Sat, Dec 8, 2012","Box Score","Golden State Warriors","101","Washington Wizards","97","",""
"292","Sun, Dec 9, 2012","Box Score","Milwaukee Bucks","97","Brooklyn Nets","88","",""
"293","Sun, Dec 9, 2012","Box Score","Toronto Raptors","83","Los Angeles Clippers","102","",""
"294","Sun, Dec 9, 2012","Box Score","Utah Jazz","117","Los Angeles Lakers","110","",""
"295","Sun, Dec 9, 2012","Box Score","Denver Nuggets","106","New York Knicks","112","",""
"296","Sun, Dec 9, 2012","Box Score","Indiana Pacers","93","Oklahoma City Thunder","104","",""
"297","Sun, Dec 9, 2012","Box Score","Orlando Magic","98","Phoenix Suns","90","",""
"298","Mon, Dec 10, 2012","Box Score","Golden State Warriors","104","Charlotte Bobcats","96","",""
"299","Mon, Dec 10, 2012","Box Score","Sacramento Kings","96","Dallas Mavericks","119","",""
"300","Mon, Dec 10, 2012","Box Score","San Antonio Spurs","134","Houston Rockets","126","OT",""
"301","Mon, Dec 10, 2012","Box Score","Atlanta Hawks","92","Miami Heat","101","",""
"302","Mon, Dec 10, 2012","Box Score","Detroit Pistons","97","Philadelphia 76ers","104","",""
"303","Mon, Dec 10, 2012","Box Score","Toronto Raptors","74","Portland Trail Blazers","92","",""
"304","Tue, Dec 11, 2012","Box Score","New York Knicks","100","Brooklyn Nets","97","",""
"305","Tue, Dec 11, 2012","Box Score","Los Angeles Clippers","94","Chicago Bulls","89","",""
"306","Tue, Dec 11, 2012","Box Score","Los Angeles Lakers","94","Cleveland Cavaliers","100","",""
"307","Tue, Dec 11, 2012","Box Score","Denver Nuggets","101","Detroit Pistons","94","",""
"308","Tue, Dec 11, 2012","Box Score","Washington Wizards","77","New Orleans Hornets","70","",""
"309","Wed, Dec 12, 2012","Box Score","Dallas Mavericks","115","Boston Celtics","117","2OT",""
"310","Wed, Dec 12, 2012","Box Score","Los Angeles Clippers","100","Charlotte Bobcats","94","",""
"311","Wed, Dec 12, 2012","Box Score","Washington Wizards","93","Houston Rockets","99","",""
"312","Wed, Dec 12, 2012","Box Score","Cleveland Cavaliers","81","Indiana Pacers","96","",""
"313","Wed, Dec 12, 2012","Box Score","Golden State Warriors","97","Miami Heat","95","",""
"314","Wed, Dec 12, 2012","Box Score","Sacramento Kings","85","Milwaukee Bucks","98","",""
"315","Wed, Dec 12, 2012","Box Score","Denver Nuggets","105","Minnesota Timberwolves","108","",""
"316","Wed, Dec 12, 2012","Box Score","New Orleans Hornets","88","Oklahoma City Thunder","92","",""
"317","Wed, Dec 12, 2012","Box Score","Atlanta Hawks","86","Orlando Magic","80","",""
"318","Wed, Dec 12, 2012","Box Score","Chicago Bulls","96","Philadelphia 76ers","89","",""
"319","Wed, Dec 12, 2012","Box Score","Memphis Grizzlies","80","Phoenix Suns","82","",""
"320","Wed, Dec 12, 2012","Box Score","Brooklyn Nets","94","Toronto Raptors","88","",""
"321","Wed, Dec 12, 2012","Box Score","San Antonio Spurs","96","Utah Jazz","99","",""
"322","Thu, Dec 13, 2012","Box Score","Charlotte Bobcats","90","Atlanta Hawks","113","",""
"323","Thu, Dec 13, 2012","Box Score","Los Angeles Lakers","107","New York Knicks","116","",""
"324","Thu, Dec 13, 2012","Box Score","San Antonio Spurs","90","Portland Trail Blazers","98","",""
"325","Fri, Dec 14, 2012","Box Score","Detroit Pistons","105","Brooklyn Nets","107","2OT",""
"326","Fri, Dec 14, 2012","Box Score","Milwaukee Bucks","90","Cleveland Cavaliers","86","",""
"327","Fri, Dec 14, 2012","Box Score","Memphis Grizzlies","94","Denver Nuggets","99","",""
"328","Fri, Dec 14, 2012","Box Score","Boston Celtics","89","Houston Rockets","101","",""
"329","Fri, Dec 14, 2012","Box Score","Philadelphia 76ers","85","Indiana Pacers","95","",""
"330","Fri, Dec 14, 2012","Box Score","Minnesota Timberwolves","113","New Orleans Hornets","102","",""
"331","Fri, Dec 14, 2012","Box Score","Sacramento Kings","103","Oklahoma City Thunder","113","",""
"332","Fri, Dec 14, 2012","Box Score","Golden State Warriors","85","Orlando Magic","99","",""
"333","Fri, Dec 14, 2012","Box Score","Utah Jazz","84","Phoenix Suns","99","",""
"334","Fri, Dec 14, 2012","Box Score","Dallas Mavericks","74","Toronto Raptors","95","",""
"335","Fri, Dec 14, 2012","Box Score","Los Angeles Lakers","102","Washington Wizards","96","",""
"336","Sat, Dec 15, 2012","Box Score","Golden State Warriors","115","Atlanta Hawks","93","",""
"337","Sat, Dec 15, 2012","Box Score","Orlando Magic","107","Charlotte Bobcats","98","",""
"338","Sat, Dec 15, 2012","Box Score","Brooklyn Nets","82","Chicago Bulls","83","",""
"339","Sat, Dec 15, 2012","Box Score","Indiana Pacers","88","Detroit Pistons","77","",""
"340","Sat, Dec 15, 2012","Box Score","Washington Wizards","72","Miami Heat","102","",""
"341","Sat, Dec 15, 2012","Box Score","Los Angeles Clippers","111","Milwaukee Bucks","85","",""
"342","Sat, Dec 15, 2012","Box Score","Dallas Mavericks","106","Minnesota Timberwolves","114","OT",""
"343","Sat, Dec 15, 2012","Box Score","Cleveland Cavaliers","102","New York Knicks","103","",""
"344","Sat, Dec 15, 2012","Box Score","Boston Celtics","88","San Antonio Spurs","103","",""
"345","Sat, Dec 15, 2012","Box Score","Memphis Grizzlies","99","Utah Jazz","86","",""
"346","Sun, Dec 16, 2012","Box Score","Los Angeles Lakers","111","Philadelphia 76ers","98","",""
"347","Sun, Dec 16, 2012","Box Score","New Orleans Hornets","94","Portland Trail Blazers","95","",""
"348","Sun, Dec 16, 2012","Box Score","Denver Nuggets","122","Sacramento Kings","97","",""
"349","Sun, Dec 16, 2012","Box Score","Houston Rockets","96","Toronto Raptors","103","",""
"350","Mon, Dec 17, 2012","Box Score","Los Angeles Clippers","88","Detroit Pistons","76","",""
"351","Mon, Dec 17, 2012","Box Score","Chicago Bulls","71","Memphis Grizzlies","80","",""
"352","Mon, Dec 17, 2012","Box Score","Houston Rockets","109","New York Knicks","96","",""
"353","Mon, Dec 17, 2012","Box Score","San Antonio Spurs","93","Oklahoma City Thunder","107","",""
"354","Mon, Dec 17, 2012","Box Score","Minnesota Timberwolves","93","Orlando Magic","102","",""
"355","Mon, Dec 17, 2012","Box Score","Sacramento Kings","90","Phoenix Suns","101","",""
"356","Tue, Dec 18, 2012","Box Score","Utah Jazz","92","Brooklyn Nets","90","",""
"357","Tue, Dec 18, 2012","Box Score","Boston Celtics","89","Chicago Bulls","100","",""
"358","Tue, Dec 18, 2012","Box Score","Toronto Raptors","113","Cleveland Cavaliers","99","",""
"359","Tue, Dec 18, 2012","Box Score","Philadelphia 76ers","100","Dallas Mavericks","107","",""
"360","Tue, Dec 18, 2012","Box Score","San Antonio Spurs","106","Denver Nuggets","112","",""
"361","Tue, Dec 18, 2012","Box Score","New Orleans Hornets","96","Golden State Warriors","103","",""
"362","Tue, Dec 18, 2012","Box Score","Charlotte Bobcats","100","Los Angeles Lakers","101","",""
"363","Tue, Dec 18, 2012","Box Score","Minnesota Timberwolves","92","Miami Heat","103","",""
"364","Tue, Dec 18, 2012","Box Score","Indiana Pacers","93","Milwaukee Bucks","98","",""
"365","Tue, Dec 18, 2012","Box Score","Atlanta Hawks","100","Washington Wizards","95","OT",""
"366","Wed, Dec 19, 2012","Box Score","Oklahoma City Thunder","100","Atlanta Hawks","92","",""
"367","Wed, Dec 19, 2012","Box Score","Cleveland Cavaliers","91","Boston Celtics","103","",""
"368","Wed, Dec 19, 2012","Box Score","Philadelphia 76ers","103","Houston Rockets","125","",""
"369","Wed, Dec 19, 2012","Box Score","Utah Jazz","84","Indiana Pacers","104","",""
"370","Wed, Dec 19, 2012","Box Score","New Orleans Hornets","77","Los Angeles Clippers","93","",""
"371","Wed, Dec 19, 2012","Box Score","Milwaukee Bucks","80","Memphis Grizzlies","90","",""
"372","Wed, Dec 19, 2012","Box Score","Brooklyn Nets","86","New York Knicks","100","",""
"373","Wed, Dec 19, 2012","Box Score","Washington Wizards","83","Orlando Magic","90","",""
"374","Wed, Dec 19, 2012","Box Score","Charlotte Bobcats","104","Phoenix Suns","121","",""
"375","Wed, Dec 19, 2012","Box Score","Golden State Warriors","127","Sacramento Kings","131","",""
"376","Wed, Dec 19, 2012","Box Score","Detroit Pistons","91","Toronto Raptors","97","",""
"377","Thu, Dec 20, 2012","Box Score","Miami Heat","110","Dallas Mavericks","95","",""
"378","Thu, Dec 20, 2012","Box Score","Oklahoma City Thunder","93","Minnesota Timberwolves","99","",""
"379","Thu, Dec 20, 2012","Box Score","Denver Nuggets","93","Portland Trail Blazers","101","",""
"380","Fri, Dec 21, 2012","Box Score","Milwaukee Bucks","99","Boston Celtics","94","OT",""
"381","Fri, Dec 21, 2012","Box Score","Indiana Pacers","99","Cleveland Cavaliers","89","",""
"382","Fri, Dec 21, 2012","Box Score","Washington Wizards","68","Detroit Pistons","100","",""
"383","Fri, Dec 21, 2012","Box Score","Charlotte Bobcats","100","Golden State Warriors","115","",""
"384","Fri, Dec 21, 2012","Box Score","Sacramento Kings","85","Los Angeles Clippers","97","",""
"385","Fri, Dec 21, 2012","Box Score","Dallas Mavericks","82","Memphis Grizzlies","92","",""
"386","Fri, Dec 21, 2012","Box Score","Chicago Bulls","110","New York Knicks","106","",""
"387","Fri, Dec 21, 2012","Box Score","Atlanta Hawks","80","Philadelphia 76ers","99","",""
"388","Fri, Dec 21, 2012","Box Score","New Orleans Hornets","94","San Antonio Spurs","99","",""
"389","Fri, Dec 21, 2012","Box Score","Orlando Magic","90","Toronto Raptors","93","",""
"390","Sat, Dec 22, 2012","Box Score","Chicago Bulls","75","Atlanta Hawks","92","",""
"391","Sat, Dec 22, 2012","Box Score","Charlotte Bobcats","88","Denver Nuggets","110","",""
"392","Sat, Dec 22, 2012","Box Score","Los Angeles Lakers","118","Golden State Warriors","115","OT",""
"393","Sat, Dec 22, 2012","Box Score","Memphis Grizzlies","96","Houston Rockets","121","",""
"394","Sat, Dec 22, 2012","Box Score","Utah Jazz","89","Miami Heat","105","",""
"395","Sat, Dec 22, 2012","Box Score","Cleveland Cavaliers","94","Milwaukee Bucks","82","",""
"396","Sat, Dec 22, 2012","Box Score","Indiana Pacers","81","New Orleans Hornets","75","",""
"397","Sat, Dec 22, 2012","Box Score","Phoenix Suns","93","Portland Trail Blazers","96","",""
"398","Sat, Dec 22, 2012","Box Score","Detroit Pistons","96","Washington Wizards","87","",""
"399","Sun, Dec 23, 2012","Box Score","Philadelphia 76ers","92","Brooklyn Nets","95","",""
"400","Sun, Dec 23, 2012","Box Score","Minnesota Timberwolves","91","New York Knicks","94","",""
"401","Sun, Dec 23, 2012","Box Score","Utah Jazz","97","Orlando Magic","93","",""
"402","Sun, Dec 23, 2012","Box Score","Los Angeles Clippers","103","Phoenix Suns","77","",""
"403","Sun, Dec 23, 2012","Box Score","Portland Trail Blazers","96","Sacramento Kings","108","",""
"404","Sun, Dec 23, 2012","Box Score","Dallas Mavericks","91","San Antonio Spurs","129","",""
"405","Tue, Dec 25, 2012","Box Score","Boston Celtics","93","Brooklyn Nets","76","",""
"406","Tue, Dec 25, 2012","Box Score","Houston Rockets","120","Chicago Bulls","97","",""
"407","Tue, Dec 25, 2012","Box Score","Denver Nuggets","100","Los Angeles Clippers","112","",""
"408","Tue, Dec 25, 2012","Box Score","New York Knicks","94","Los Angeles Lakers","100","",""
"409","Tue, Dec 25, 2012","Box Score","Oklahoma City Thunder","97","Miami Heat","103","",""
"410","Wed, Dec 26, 2012","Box Score","Detroit Pistons","119","Atlanta Hawks","126","2OT",""
"411","Wed, Dec 26, 2012","Box Score","Miami Heat","105","Charlotte Bobcats","92","",""
"412","Wed, Dec 26, 2012","Box Score","Los Angeles Lakers","114","Denver Nuggets","126","",""
"413","Wed, Dec 26, 2012","Box Score","Philadelphia 76ers","99","Memphis Grizzlies","89","",""
"414","Wed, Dec 26, 2012","Box Score","Brooklyn Nets","93","Milwaukee Bucks","108","",""
"415","Wed, Dec 26, 2012","Box Score","Houston Rockets","87","Minnesota Timberwolves","84","",""
"416","Wed, Dec 26, 2012","Box Score","New Orleans Hornets","97","Orlando Magic","94","",""
"417","Wed, Dec 26, 2012","Box Score","New York Knicks","99","Phoenix Suns","97","",""
"418","Wed, Dec 26, 2012","Box Score","Sacramento Kings","91","Portland Trail Blazers","109","",""
"419","Wed, Dec 26, 2012","Box Score","Toronto Raptors","80","San Antonio Spurs","100","",""
"420","Wed, Dec 26, 2012","Box Score","Golden State Warriors","94","Utah Jazz","83","",""
"421","Wed, Dec 26, 2012","Box Score","Cleveland Cavaliers","87","Washington Wizards","84","",""
"422","Thu, Dec 27, 2012","Box Score","Boston Celtics","77","Los Angeles Clippers","106","",""
"423","Thu, Dec 27, 2012","Box Score","Dallas Mavericks","105","Oklahoma City Thunder","111","OT",""
"424","Fri, Dec 28, 2012","Box Score","Charlotte Bobcats","81","Brooklyn Nets","97","",""
"425","Fri, Dec 28, 2012","Box Score","Atlanta Hawks","102","Cleveland Cavaliers","94","",""
"426","Fri, Dec 28, 2012","Box Score","Denver Nuggets","106","Dallas Mavericks","85","",""
"427","Fri, Dec 28, 2012","Box Score","Miami Heat","99","Detroit Pistons","109","",""
"428","Fri, Dec 28, 2012","Box Score","Philadelphia 76ers","89","Golden State Warriors","96","",""
"429","Fri, Dec 28, 2012","Box Score","Phoenix Suns","91","Indiana Pacers","97","",""
"430","Fri, Dec 28, 2012","Box Score","Portland Trail Blazers","87","Los Angeles Lakers","104","",""
"431","Fri, Dec 28, 2012","Box Score","Toronto Raptors","104","New Orleans Hornets","97","OT",""
"432","Fri, Dec 28, 2012","Box Score","New York Knicks","105","Sacramento Kings","106","",""
"433","Fri, Dec 28, 2012","Box Score","Houston Rockets","116","San Antonio Spurs","122","",""
"434","Fri, Dec 28, 2012","Box Score","Los Angeles Clippers","116","Utah Jazz","114","",""
"435","Fri, Dec 28, 2012","Box Score","Orlando Magic","97","Washington Wizards","105","",""
"436","Sat, Dec 29, 2012","Box Score","Indiana Pacers","100","Atlanta Hawks","109","",""
"437","Sat, Dec 29, 2012","Box Score","Cleveland Cavaliers","100","Brooklyn Nets","103","",""
"438","Sat, Dec 29, 2012","Box Score","New Orleans Hornets","98","Charlotte Bobcats","95","",""
"439","Sat, Dec 29, 2012","Box Score","Washington Wizards","77","Chicago Bulls","87","",""
"440","Sat, Dec 29, 2012","Box Score","Boston Celtics","83","Golden State Warriors","101","",""
"441","Sat, Dec 29, 2012","Box Score","Oklahoma City Thunder","124","Houston Rockets","94","",""
"442","Sat, Dec 29, 2012","Box Score","Denver Nuggets","72","Memphis Grizzlies","81","",""
"443","Sat, Dec 29, 2012","Box Score","Miami Heat","85","Milwaukee Bucks","104","",""
"444","Sat, Dec 29, 2012","Box Score","Phoenix Suns","107","Minnesota Timberwolves","111","",""
"445","Sat, Dec 29, 2012","Box Score","Toronto Raptors","123","Orlando Magic","88","",""
"446","Sat, Dec 29, 2012","Box Score","Philadelphia 76ers","85","Portland Trail Blazers","89","",""
"447","Sun, Dec 30, 2012","Box Score","San Antonio Spurs","111","Dallas Mavericks","86","",""
"448","Sun, Dec 30, 2012","Box Score","Milwaukee Bucks","94","Detroit Pistons","96","",""
"449","Sun, Dec 30, 2012","Box Score","Utah Jazz","96","Los Angeles Clippers","107","",""
"450","Sun, Dec 30, 2012","Box Score","Boston Celtics","96","Sacramento Kings","118","",""
"451","Mon, Dec 31, 2012","Box Score","Charlotte Bobcats","91","Chicago Bulls","81","",""
"452","Mon, Dec 31, 2012","Box Score","Atlanta Hawks","104","Houston Rockets","123","",""
"453","Mon, Dec 31, 2012","Box Score","Memphis Grizzlies","83","Indiana Pacers","88","",""
"454","Mon, Dec 31, 2012","Box Score","Phoenix Suns","96","Oklahoma City Thunder","114","",""
"455","Mon, Dec 31, 2012","Box Score","Miami Heat","112","Orlando Magic","110","OT",""
"456","Mon, Dec 31, 2012","Box Score","Brooklyn Nets","73","San Antonio Spurs","104","",""
"457","Tue, Jan 1, 2013","Box Score","Los Angeles Clippers","78","Denver Nuggets","92","",""
"458","Tue, Jan 1, 2013","Box Score","Sacramento Kings","97","Detroit Pistons","103","",""
"459","Tue, Jan 1, 2013","Box Score","Philadelphia 76ers","103","Los Angeles Lakers","99","",""
"460","Tue, Jan 1, 2013","Box Score","Atlanta Hawks","95","New Orleans Hornets","86","",""
"461","Tue, Jan 1, 2013","Box Score","Portland Trail Blazers","105","New York Knicks","100","",""
"462","Tue, Jan 1, 2013","Box Score","Dallas Mavericks","103","Washington Wizards","94","",""
"463","Wed, Jan 2, 2013","Box Score","Memphis Grizzlies","93","Boston Celtics","83","",""
"464","Wed, Jan 2, 2013","Box Score","Sacramento Kings","97","Cleveland Cavaliers","94","",""
"465","Wed, Jan 2, 2013","Box Score","Los Angeles Clippers","94","Golden State Warriors","115","",""
"466","Wed, Jan 2, 2013","Box Score","New Orleans Hornets","92","Houston Rockets","104","",""
"467","Wed, Jan 2, 2013","Box Score","Washington Wizards","81","Indiana Pacers","89","",""
"468","Wed, Jan 2, 2013","Box Score","Dallas Mavericks","109","Miami Heat","119","OT",""
"469","Wed, Jan 2, 2013","Box Score","San Antonio Spurs","117","Milwaukee Bucks","110","",""
"470","Wed, Jan 2, 2013","Box Score","Brooklyn Nets","110","Oklahoma City Thunder","93","",""
"471","Wed, Jan 2, 2013","Box Score","Chicago Bulls","96","Orlando Magic","94","",""
"472","Wed, Jan 2, 2013","Box Score","Philadelphia 76ers","89","Phoenix Suns","95","",""
"473","Wed, Jan 2, 2013","Box Score","Portland Trail Blazers","79","Toronto Raptors","102","",""
"474","Wed, Jan 2, 2013","Box Score","Minnesota Timberwolves","84","Utah Jazz","106","",""
"475","Thu, Jan 3, 2013","Box Score","Minnesota Timberwolves","101","Denver Nuggets","97","",""
"476","Thu, Jan 3, 2013","Box Score","San Antonio Spurs","83","New York Knicks","100","",""
"477","Fri, Jan 4, 2013","Box Score","Indiana Pacers","75","Boston Celtics","94","",""
"478","Fri, Jan 4, 2013","Box Score","Cleveland Cavaliers","106","Charlotte Bobcats","104","",""
"479","Fri, Jan 4, 2013","Box Score","Atlanta Hawks","84","Detroit Pistons","85","",""
"480","Fri, Jan 4, 2013","Box Score","Los Angeles Lakers","102","Los Angeles Clippers","107","",""
"481","Fri, Jan 4, 2013","Box Score","Portland Trail Blazers","86","Memphis Grizzlies","84","",""
"482","Fri, Jan 4, 2013","Box Score","Chicago Bulls","96","Miami Heat","89","",""
"483","Fri, Jan 4, 2013","Box Score","Houston Rockets","115","Milwaukee Bucks","101","",""
"484","Fri, Jan 4, 2013","Box Score","Philadelphia 76ers","85","Oklahoma City Thunder","109","",""
"485","Fri, Jan 4, 2013","Box Score","Utah Jazz","87","Phoenix Suns","80","",""
"486","Fri, Jan 4, 2013","Box Score","Sacramento Kings","105","Toronto Raptors","96","",""
"487","Fri, Jan 4, 2013","Box Score","Brooklyn Nets","115","Washington Wizards","113","2OT",""
"488","Sat, Jan 5, 2013","Box Score","Boston Celtics","89","Atlanta Hawks","81","",""
"489","Sat, Jan 5, 2013","Box Score","Sacramento Kings","93","Brooklyn Nets","113","",""
"490","Sat, Jan 5, 2013","Box Score","Houston Rockets","112","Cleveland Cavaliers","104","",""
"491","Sat, Jan 5, 2013","Box Score","New Orleans Hornets","99","Dallas Mavericks","96","OT",""
"492","Sat, Jan 5, 2013","Box Score","Utah Jazz","91","Denver Nuggets","110","",""
"493","Sat, Jan 5, 2013","Box Score","Milwaukee Bucks","80","Indiana Pacers","95","",""
"494","Sat, Jan 5, 2013","Box Score","Golden State Warriors","89","Los Angeles Clippers","115","",""
"495","Sat, Jan 5, 2013","Box Score","Portland Trail Blazers","102","Minnesota Timberwolves","97","",""
"496","Sat, Jan 5, 2013","Box Score","New York Knicks","114","Orlando Magic","106","",""
"497","Sat, Jan 5, 2013","Box Score","Philadelphia 76ers","86","San Antonio Spurs","109","",""
"498","Sun, Jan 6, 2013","Box Score","Charlotte Bobcats","108","Detroit Pistons","101","OT",""
"499","Sun, Jan 6, 2013","Box Score","Denver Nuggets","112","Los Angeles Lakers","105","",""
"500","Sun, Jan 6, 2013","Box Score","Washington Wizards","71","Miami Heat","99","",""
"501","Sun, Jan 6, 2013","Box Score","Memphis Grizzlies","92","Phoenix Suns","81","",""
"502","Sun, Jan 6, 2013","Box Score","Oklahoma City Thunder","104","Toronto Raptors","92","",""
"503","Mon, Jan 7, 2013","Box Score","Cleveland Cavaliers","92","Chicago Bulls","118","",""
"504","Mon, Jan 7, 2013","Box Score","San Antonio Spurs","88","New Orleans Hornets","95","",""
"505","Mon, Jan 7, 2013","Box Score","Boston Celtics","102","New York Knicks","96","",""
"506","Mon, Jan 7, 2013","Box Score","Orlando Magic","119","Portland Trail Blazers","125","OT",""
"507","Mon, Jan 7, 2013","Box Score","Memphis Grizzlies","113","Sacramento Kings","81","",""
"508","Mon, Jan 7, 2013","Box Score","Dallas Mavericks","94","Utah Jazz","100","",""
"509","Mon, Jan 7, 2013","Box Score","Oklahoma City Thunder","99","Washington Wizards","101","",""
"510","Tue, Jan 8, 2013","Box Score","Los Angeles Lakers","112","Houston Rockets","125","",""
"511","Tue, Jan 8, 2013","Box Score","Miami Heat","77","Indiana Pacers","87","",""
"512","Tue, Jan 8, 2013","Box Score","Phoenix Suns","99","Milwaukee Bucks","108","",""
"513","Tue, Jan 8, 2013","Box Score","Atlanta Hawks","103","Minnesota Timberwolves","108","",""
"514","Tue, Jan 8, 2013","Box Score","Brooklyn Nets","109","Philadelphia 76ers","89","",""
"515","Wed, Jan 9, 2013","Box Score","Phoenix Suns","79","Boston Celtics","87","",""
"516","Wed, Jan 9, 2013","Box Score","Utah Jazz","112","Charlotte Bobcats","102","",""
"517","Wed, Jan 9, 2013","Box Score","Milwaukee Bucks","104","Chicago Bulls","96","",""
"518","Wed, Jan 9, 2013","Box Score","Atlanta Hawks","83","Cleveland Cavaliers","99","",""
"519","Wed, Jan 9, 2013","Box Score","Orlando Magic","105","Denver Nuggets","108","",""
"520","Wed, Jan 9, 2013","Box Score","Memphis Grizzlies","94","Golden State Warriors","87","",""
"521","Wed, Jan 9, 2013","Box Score","Dallas Mavericks","93","Los Angeles Clippers","99","",""
"522","Wed, Jan 9, 2013","Box Score","Houston Rockets","79","New Orleans Hornets","88","",""
"523","Wed, Jan 9, 2013","Box Score","Minnesota Timberwolves","84","Oklahoma City Thunder","106","",""
"524","Wed, Jan 9, 2013","Box Score","Los Angeles Lakers","105","San Antonio Spurs","108","",""
"525","Wed, Jan 9, 2013","Box Score","Philadelphia 76ers","72","Toronto Raptors","90","",""
"526","Thu, Jan 10, 2013","Box Score","New York Knicks","76","Indiana Pacers","81","",""
"527","Thu, Jan 10, 2013","Box Score","Miami Heat","90","Portland Trail Blazers","92","",""
"528","Thu, Jan 10, 2013","Box Score","Dallas Mavericks","117","Sacramento Kings","112","OT",""
"529","Fri, Jan 11, 2013","Box Score","Utah Jazz","95","Atlanta Hawks","103","",""
"530","Fri, Jan 11, 2013","Box Score","Houston Rockets","91","Boston Celtics","103","",""
"531","Fri, Jan 11, 2013","Box Score","Phoenix Suns","79","Brooklyn Nets","99","",""
"532","Fri, Jan 11, 2013","Box Score","Cleveland Cavaliers","91","Denver Nuggets","98","",""
"533","Fri, Jan 11, 2013","Box Score","Portland Trail Blazers","97","Golden State Warriors","103","",""
"534","Fri, Jan 11, 2013","Box Score","Oklahoma City Thunder","116","Los Angeles Lakers","101","",""
"535","Fri, Jan 11, 2013","Box Score","San Antonio Spurs","98","Memphis Grizzlies","101","OT",""
"536","Fri, Jan 11, 2013","Box Score","Detroit Pistons","103","Milwaukee Bucks","87","",""
"537","Fri, Jan 11, 2013","Box Score","Minnesota Timberwolves","92","New Orleans Hornets","104","",""
"538","Fri, Jan 11, 2013","Box Score","Chicago Bulls","108","New York Knicks","101","",""
"539","Fri, Jan 11, 2013","Box Score","Charlotte Bobcats","78","Toronto Raptors","99","",""
"540","Sat, Jan 12, 2013","Box Score","Phoenix Suns","97","Chicago Bulls","81","",""
"541","Sat, Jan 12, 2013","Box Score","Memphis Grizzlies","83","Dallas Mavericks","104","",""
"542","Sat, Jan 12, 2013","Box Score","Utah Jazz","90","Detroit Pistons","87","",""
"543","Sat, Jan 12, 2013","Box Score","Charlotte Bobcats","88","Indiana Pacers","96","",""
"544","Sat, Jan 12, 2013","Box Score","Orlando Magic","104","Los Angeles Clippers","101","",""
"545","Sat, Jan 12, 2013","Box Score","Houston Rockets","100","Philadelphia 76ers","107","",""
"546","Sat, Jan 12, 2013","Box Score","Miami Heat","128","Sacramento Kings","99","",""
"547","Sat, Jan 12, 2013","Box Score","Atlanta Hawks","83","Washington Wizards","93","",""
"548","Sun, Jan 13, 2013","Box Score","Indiana Pacers","86","Brooklyn Nets","97","",""
"549","Sun, Jan 13, 2013","Box Score","Golden State Warriors","105","Denver Nuggets","116","",""
"550","Sun, Jan 13, 2013","Box Score","Cleveland Cavaliers","93","Los Angeles Lakers","113","",""
"551","Sun, Jan 13, 2013","Box Score","New Orleans Hornets","87","New York Knicks","100","",""
"552","Sun, Jan 13, 2013","Box Score","Oklahoma City Thunder","87","Portland Trail Blazers","83","",""
"553","Sun, Jan 13, 2013","Box Score","Minnesota Timberwolves","88","San Antonio Spurs","106","",""
"554","Sun, Jan 13, 2013","Box Score","Milwaukee Bucks","107","Toronto Raptors","96","",""
"555","Mon, Jan 14, 2013","Box Score","Charlotte Bobcats","89","Boston Celtics","100","",""
"556","Mon, Jan 14, 2013","Box Score","Atlanta Hawks","58","Chicago Bulls","97","",""
"557","Mon, Jan 14, 2013","Box Score","Minnesota Timberwolves","98","Dallas Mavericks","113","",""
"558","Mon, Jan 14, 2013","Box Score","Los Angeles Clippers","99","Memphis Grizzlies","73","",""
"559","Mon, Jan 14, 2013","Box Score","Oklahoma City Thunder","102","Phoenix Suns","90","",""
"560","Mon, Jan 14, 2013","Box Score","Cleveland Cavaliers","118","Sacramento Kings","124","",""
"561","Mon, Jan 14, 2013","Box Score","Miami Heat","97","Utah Jazz","104","",""
"562","Mon, Jan 14, 2013","Box Score","Orlando Magic","91","Washington Wizards","120","",""
"563","Tue, Jan 15, 2013","Box Score","Toronto Raptors","106","Brooklyn Nets","113","",""
"564","Tue, Jan 15, 2013","Box Score","Indiana Pacers","103","Charlotte Bobcats","76","",""
"565","Tue, Jan 15, 2013","Box Score","Portland Trail Blazers","111","Denver Nuggets","115","OT",""
"566","Tue, Jan 15, 2013","Box Score","Los Angeles Clippers","117","Houston Rockets","109","",""
"567","Tue, Jan 15, 2013","Box Score","Milwaukee Bucks","88","Los Angeles Lakers","104","",""
"568","Tue, Jan 15, 2013","Box Score","New Orleans Hornets","111","Philadelphia 76ers","99","",""
"569","Wed, Jan 16, 2013","Box Score","Brooklyn Nets","95","Atlanta Hawks","109","",""
"570","Wed, Jan 16, 2013","Box Score","New Orleans Hornets","90","Boston Celtics","78","",""
"571","Wed, Jan 16, 2013","Box Score","Houston Rockets","100","Dallas Mavericks","105","",""
"572","Wed, Jan 16, 2013","Box Score","Miami Heat","92","Golden State Warriors","75","",""
"573","Wed, Jan 16, 2013","Box Score","Denver Nuggets","97","Oklahoma City Thunder","117","",""
"574","Wed, Jan 16, 2013","Box Score","Indiana Pacers","86","Orlando Magic","97","",""
"575","Wed, Jan 16, 2013","Box Score","Cleveland Cavaliers","93","Portland Trail Blazers","88","",""
