"","Date","","Visitor/Neutral","PTS","Home/Neutral","PTS","","Notes"
"289","Sat, Dec 11, 1999","Box Score","Charlotte Hornets","106","Philadelphia 76ers","84","",""
"290","Sat, Dec 11, 1999","Box Score","Portland Trail Blazers","101","Sacramento Kings","96","",""
"291","Sat, Dec 11, 1999","Box Score","Washington Wizards","99","San Antonio Spurs","89","",""
"292","Sat, Dec 11, 1999","Box Score","Miami Heat","88","Seattle SuperSonics","92","",""
"293","Sat, Dec 11, 1999","Box Score","Los Angeles Lakers","106","Vancouver Grizzlies","94","",""
"294","Sun, Dec 12, 1999","Box Score","Detroit Pistons","93","Los Angeles Lakers","101","",""
"295","Sun, Dec 12, 1999","Box Score","Boston Celtics","97","New York Knicks","99","",""
"296","Sun, Dec 12, 1999","Box Score","Utah Jazz","103","Toronto Raptors","88","",""
"297","Mon, Dec 13, 1999","Box Score","Vancouver Grizzlies","90","Los Angeles Clippers","102","",""
"298","Tue, Dec 14, 1999","Box Score","Minnesota Timberwolves","94","Atlanta Hawks","105","",""
"299","Tue, Dec 14, 1999","Box Score","Boston Celtics","88","Cleveland Cavaliers","115","",""
"300","Tue, Dec 14, 1999","Box Score","San Antonio Spurs","111","Dallas Mavericks","93","",""
"301","Tue, Dec 14, 1999","Box Score","Miami Heat","97","Golden State Warriors","102","",""
"302","Tue, Dec 14, 1999","Box Score","New York Knicks","101","Houston Rockets","90","",""
"303","Tue, Dec 14, 1999","Box Score","Los Angeles Clippers","68","Los Angeles Lakers","95","",""
"304","Tue, Dec 14, 1999","Box Score","Detroit Pistons","104","Phoenix Suns","114","",""
"305","Tue, Dec 14, 1999","Box Score","Denver Nuggets","84","Seattle SuperSonics","109","",""
"306","Tue, Dec 14, 1999","Box Score","Indiana Pacers","97","Toronto Raptors","105","",""
"307","Tue, Dec 14, 1999","Box Score","Utah Jazz","101","Washington Wizards","80","",""
"308","Wed, Dec 15, 1999","Box Score","Utah Jazz","96","Boston Celtics","86","",""
"309","Wed, Dec 15, 1999","Box Score","Minnesota Timberwolves","98","Charlotte Hornets","103","",""
"310","Wed, Dec 15, 1999","Box Score","Chicago Bulls","91","Indiana Pacers","102","",""
"311","Wed, Dec 15, 1999","Box Score","Cleveland Cavaliers","101","New Jersey Nets","111","",""
"312","Wed, Dec 15, 1999","Box Score","Milwaukee Bucks","116","Orlando Magic","99","",""
"313","Wed, Dec 15, 1999","Box Score","Toronto Raptors","91","Philadelphia 76ers","93","",""
"314","Wed, Dec 15, 1999","Box Score","Houston Rockets","77","San Antonio Spurs","83","",""
"315","Wed, Dec 15, 1999","Box Score","Sacramento Kings","109","Vancouver Grizzlies","106","",""
"316","Thu, Dec 16, 1999","Box Score","Los Angeles Lakers","95","Atlanta Hawks","88","",""
"317","Thu, Dec 16, 1999","Box Score","New York Knicks","100","Dallas Mavericks","93","",""
"318","Thu, Dec 16, 1999","Box Score","Sacramento Kings","106","Denver Nuggets","116","",""
"319","Thu, Dec 16, 1999","Box Score","Detroit Pistons","116","Golden State Warriors","108","",""
"320","Thu, Dec 16, 1999","Box Score","Milwaukee Bucks","96","Miami Heat","95","",""
"321","Thu, Dec 16, 1999","Box Score","Portland Trail Blazers","107","Seattle SuperSonics","81","",""
"322","Thu, Dec 16, 1999","Box Score","New Jersey Nets","104","Washington Wizards","108","",""
"323","Fri, Dec 17, 1999","Box Score","Cleveland Cavaliers","86","Charlotte Hornets","99","",""
"324","Fri, Dec 17, 1999","Box Score","Utah Jazz","74","Indiana Pacers","89","",""
"325","Fri, Dec 17, 1999","Box Score","Golden State Warriors","91","Los Angeles Clippers","92","",""
"326","Fri, Dec 17, 1999","Box Score","Los Angeles Lakers","97","Minnesota Timberwolves","88","",""
"327","Fri, Dec 17, 1999","Box Score","Toronto Raptors","98","Orlando Magic","112","",""
"328","Fri, Dec 17, 1999","Box Score","Chicago Bulls","74","Philadelphia 76ers","77","",""
"329","Fri, Dec 17, 1999","Box Score","Phoenix Suns","110","Portland Trail Blazers","102","",""
"330","Fri, Dec 17, 1999","Box Score","Boston Celtics","94","San Antonio Spurs","103","",""
"331","Sat, Dec 18, 1999","Box Score","Utah Jazz","106","Atlanta Hawks","96","",""
"332","Sat, Dec 18, 1999","Box Score","Orlando Magic","83","Chicago Bulls","74","",""
"333","Sat, Dec 18, 1999","Box Score","New Jersey Nets","98","Cleveland Cavaliers","74","",""
"334","Sat, Dec 18, 1999","Box Score","Minnesota Timberwolves","108","Dallas Mavericks","104","",""
"335","Sat, Dec 18, 1999","Box Score","San Antonio Spurs","84","Denver Nuggets","86","",""
"336","Sat, Dec 18, 1999","Box Score","Philadelphia 76ers","91","Detroit Pistons","104","",""
"337","Sat, Dec 18, 1999","Box Score","Boston Celtics","94","Houston Rockets","100","",""
"338","Sat, Dec 18, 1999","Box Score","Charlotte Hornets","106","Miami Heat","89","",""
"339","Sat, Dec 18, 1999","Box Score","Indiana Pacers","95","Milwaukee Bucks","109","",""
"340","Sat, Dec 18, 1999","Box Score","Washington Wizards","95","New York Knicks","83","",""
"341","Sat, Dec 18, 1999","Box Score","Sacramento Kings","103","Phoenix Suns","119","",""
"342","Sat, Dec 18, 1999","Box Score","Vancouver Grizzlies","89","Seattle SuperSonics","112","",""
"343","Sun, Dec 19, 1999","Box Score","Atlanta Hawks","88","New Jersey Nets","96","",""
"344","Sun, Dec 19, 1999","Box Score","Los Angeles Lakers","94","Toronto Raptors","88","",""
"345","Sun, Dec 19, 1999","Box Score","Los Angeles Clippers","84","Vancouver Grizzlies","85","",""
"346","Mon, Dec 20, 1999","Box Score","Los Angeles Lakers","99","Boston Celtics","90","",""
"347","Mon, Dec 20, 1999","Box Score","Seattle SuperSonics","93","Chicago Bulls","84","",""
"348","Mon, Dec 20, 1999","Box Score","Minnesota Timberwolves","100","Cleveland Cavaliers","94","",""
"349","Mon, Dec 20, 1999","Box Score","Miami Heat","92","Dallas Mavericks","89","",""
"350","Mon, Dec 20, 1999","Box Score","Portland Trail Blazers","88","Denver Nuggets","97","",""
"351","Mon, Dec 20, 1999","Box Score","Sacramento Kings","99","Golden State Warriors","111","",""
"352","Mon, Dec 20, 1999","Box Score","Charlotte Hornets","109","New York Knicks","112","OT",""
"353","Mon, Dec 20, 1999","Box Score","Utah Jazz","102","Orlando Magic","104","",""
"354","Mon, Dec 20, 1999","Box Score","Detroit Pistons","121","Philadelphia 76ers","122","OT",""
"355","Mon, Dec 20, 1999","Box Score","Milwaukee Bucks","101","Phoenix Suns","108","",""
"356","Tue, Dec 21, 1999","Box Score","Washington Wizards","97","Detroit Pistons","83","",""
"357","Tue, Dec 21, 1999","Box Score","Portland Trail Blazers","89","Houston Rockets","79","",""
"358","Tue, Dec 21, 1999","Box Score","Seattle SuperSonics","103","Indiana Pacers","113","",""
"359","Tue, Dec 21, 1999","Box Score","Milwaukee Bucks","95","Sacramento Kings","108","",""
"360","Tue, Dec 21, 1999","Box Score","Phoenix Suns","90","San Antonio Spurs","91","OT",""
"361","Tue, Dec 21, 1999","Box Score","New Jersey Nets","87","Toronto Raptors","116","",""
"362","Wed, Dec 22, 1999","Box Score","Atlanta Hawks","81","Boston Celtics","98","",""
"363","Wed, Dec 22, 1999","Box Score","Minnesota Timberwolves","106","Chicago Bulls","86","",""
"364","Wed, Dec 22, 1999","Box Score","Orlando Magic","103","Cleveland Cavaliers","97","",""
"365","Wed, Dec 22, 1999","Box Score","Los Angeles Clippers","103","Golden State Warriors","99","",""
"366","Wed, Dec 22, 1999","Box Score","Utah Jazz","72","Miami Heat","74","",""
"367","Wed, Dec 22, 1999","Box Score","Toronto Raptors","90","New York Knicks","91","",""
"368","Thu, Dec 23, 1999","Box Score","Cleveland Cavaliers","90","Atlanta Hawks","108","",""
"369","Thu, Dec 23, 1999","Box Score","Orlando Magic","110","Charlotte Hornets","106","",""
"370","Thu, Dec 23, 1999","Box Score","Washington Wizards","89","Houston Rockets","105","",""
"371","Thu, Dec 23, 1999","Box Score","Sacramento Kings","91","Los Angeles Clippers","97","",""
"372","Thu, Dec 23, 1999","Box Score","Seattle SuperSonics","102","Minnesota Timberwolves","109","",""
"373","Thu, Dec 23, 1999","Box Score","Philadelphia 76ers","94","New Jersey Nets","99","",""
"374","Thu, Dec 23, 1999","Box Score","Dallas Mavericks","111","Phoenix Suns","110","",""
"375","Thu, Dec 23, 1999","Box Score","Golden State Warriors","91","Portland Trail Blazers","111","",""
"376","Thu, Dec 23, 1999","Box Score","Milwaukee Bucks","94","San Antonio Spurs","91","",""
"377","Thu, Dec 23, 1999","Box Score","Denver Nuggets","91","Vancouver Grizzlies","93","",""
"378","Sat, Dec 25, 1999","Box Score","New York Knicks","90","Indiana Pacers","101","",""
"379","Sat, Dec 25, 1999","Box Score","San Antonio Spurs","93","Los Angeles Lakers","99","",""
"380","Sun, Dec 26, 1999","Box Score","Toronto Raptors","98","Cleveland Cavaliers","95","",""
"381","Sun, Dec 26, 1999","Box Score","Vancouver Grizzlies","86","Denver Nuggets","109","",""
"382","Sun, Dec 26, 1999","Box Score","Charlotte Hornets","96","Detroit Pistons","114","",""
"383","Sun, Dec 26, 1999","Box Score","Boston Celtics","100","Los Angeles Clippers","103","",""
"384","Sun, Dec 26, 1999","Box Score","Miami Heat","85","Milwaukee Bucks","93","",""
"385","Sun, Dec 26, 1999","Box Score","Chicago Bulls","76","New Jersey Nets","103","",""
"386","Sun, Dec 26, 1999","Box Score","Golden State Warriors","88","Phoenix Suns","108","",""
"387","Sun, Dec 26, 1999","Box Score","Dallas Mavericks","111","Sacramento Kings","118","",""
"388","Sun, Dec 26, 1999","Box Score","Philadelphia 76ers","92","Seattle SuperSonics","86","",""
"389","Sun, Dec 26, 1999","Box Score","Houston Rockets","92","Washington Wizards","103","",""
"390","Mon, Dec 27, 1999","Box Score","Atlanta Hawks","104","Charlotte Hornets","108","",""
"391","Mon, Dec 27, 1999","Box Score","Indiana Pacers","103","Chicago Bulls","91","",""
"392","Mon, Dec 27, 1999","Box Score","San Antonio Spurs","105","Golden State Warriors","83","",""
"393","Mon, Dec 27, 1999","Box Score","Dallas Mavericks","106","Los Angeles Lakers","108","",""
"394","Mon, Dec 27, 1999","Box Score","Minnesota Timberwolves","107","Orlando Magic","105","",""
"395","Mon, Dec 27, 1999","Box Score","Phoenix Suns","91","Utah Jazz","92","",""
"396","Mon, Dec 27, 1999","Box Score","Philadelphia 76ers","100","Vancouver Grizzlies","93","",""
"397","Tue, Dec 28, 1999","Box Score","Los Angeles Clippers","105","Denver Nuggets","128","",""
"398","Tue, Dec 28, 1999","Box Score","Toronto Raptors","100","Houston Rockets","99","",""
"399","Tue, Dec 28, 1999","Box Score","Minnesota Timberwolves","78","Miami Heat","89","",""
"400","Tue, Dec 28, 1999","Box Score","New York Knicks","83","New Jersey Nets","89","",""
"401","Tue, Dec 28, 1999","Box Score","Seattle SuperSonics","89","Portland Trail Blazers","94","",""
"402","Tue, Dec 28, 1999","Box Score","Boston Celtics","101","Sacramento Kings","114","",""
"403","Wed, Dec 29, 1999","Box Score","Indiana Pacers","116","Atlanta Hawks","89","",""
"404","Wed, Dec 29, 1999","Box Score","Milwaukee Bucks","105","Charlotte Hornets","109","",""
"405","Wed, Dec 29, 1999","Box Score","Detroit Pistons","91","Chicago Bulls","77","",""
"406","Wed, Dec 29, 1999","Box Score","Washington Wizards","94","Cleveland Cavaliers","96","",""
"407","Wed, Dec 29, 1999","Box Score","Philadelphia 76ers","97","Golden State Warriors","94","",""
"408","Wed, Dec 29, 1999","Box Score","Phoenix Suns","87","Los Angeles Lakers","103","",""
"409","Wed, Dec 29, 1999","Box Score","Miami Heat","109","Orlando Magic","106","",""
"410","Wed, Dec 29, 1999","Box Score","Sacramento Kings","113","Seattle SuperSonics","104","",""
"411","Wed, Dec 29, 1999","Box Score","Vancouver Grizzlies","90","Utah Jazz","101","",""
"412","Thu, Dec 30, 1999","Box Score","Toronto Raptors","109","Dallas Mavericks","104","",""
"413","Thu, Dec 30, 1999","Box Score","Boston Celtics","102","Denver Nuggets","94","",""
"414","Thu, Dec 30, 1999","Box Score","Atlanta Hawks","105","Detroit Pistons","106","OT",""
"415","Thu, Dec 30, 1999","Box Score","Los Angeles Clippers","100","Houston Rockets","122","",""
"416","Thu, Dec 30, 1999","Box Score","Charlotte Hornets","99","Indiana Pacers","109","",""
"417","Thu, Dec 30, 1999","Box Score","Cleveland Cavaliers","90","Milwaukee Bucks","91","",""
"418","Thu, Dec 30, 1999","Box Score","Chicago Bulls","76","Minnesota Timberwolves","94","",""
"419","Thu, Dec 30, 1999","Box Score","Orlando Magic","92","New Jersey Nets","102","",""
"420","Thu, Dec 30, 1999","Box Score","Philadelphia 76ers","90","Portland Trail Blazers","108","",""
"421","Thu, Dec 30, 1999","Box Score","San Antonio Spurs","98","Vancouver Grizzlies","88","",""
"422","Thu, Dec 30, 1999","Box Score","New York Knicks","89","Washington Wizards","86","",""
"423","Sun, Jan 2, 2000","Box Score","Orlando Magic","103","Miami Heat","111","OT",""
"424","Mon, Jan 3, 2000","Box Score","Cleveland Cavaliers","98","Boston Celtics","105","",""
"425","Mon, Jan 3, 2000","Box Score","Portland Trail Blazers","88","Chicago Bulls","63","",""
"426","Mon, Jan 3, 2000","Box Score","Detroit Pistons","118","Orlando Magic","106","",""
"427","Mon, Jan 3, 2000","Box Score","Milwaukee Bucks","120","Philadelphia 76ers","124","OT",""
"428","Mon, Jan 3, 2000","Box Score","Denver Nuggets","89","Utah Jazz","109","",""
"429","Mon, Jan 3, 2000","Box Score","Golden State Warriors","87","Washington Wizards","99","",""
"430","Tue, Jan 4, 2000","Box Score","Sacramento Kings","111","Cleveland Cavaliers","107","",""
"431","Tue, Jan 4, 2000","Box Score","Dallas Mavericks","96","Denver Nuggets","98","",""
"432","Tue, Jan 4, 2000","Box Score","Seattle SuperSonics","103","Houston Rockets","96","",""
"433","Tue, Jan 4, 2000","Box Score","New Jersey Nets","111","Indiana Pacers","116","",""
"434","Tue, Jan 4, 2000","Box Score","Los Angeles Lakers","122","Los Angeles Clippers","98","",""
"435","Tue, Jan 4, 2000","Box Score","Vancouver Grizzlies","91","Miami Heat","87","",""
"436","Tue, Jan 4, 2000","Box Score","Atlanta Hawks","113","Milwaukee Bucks","116","",""
"437","Tue, Jan 4, 2000","Box Score","San Antonio Spurs","88","Minnesota Timberwolves","91","",""
"438","Tue, Jan 4, 2000","Box Score","Boston Celtics","88","New York Knicks","96","",""
"439","Tue, Jan 4, 2000","Box Score","Charlotte Hornets","80","Phoenix Suns","86","",""
"440","Tue, Jan 4, 2000","Box Score","Portland Trail Blazers","114","Toronto Raptors","90","",""
"441","Wed, Jan 5, 2000","Box Score","Detroit Pistons","120","Atlanta Hawks","108","",""
"442","Wed, Jan 5, 2000","Box Score","Washington Wizards","66","Chicago Bulls","77","",""
"443","Wed, Jan 5, 2000","Box Score","Los Angeles Clippers","101","Los Angeles Lakers","118","",""
"444","Wed, Jan 5, 2000","Box Score","Vancouver Grizzlies","96","Orlando Magic","116","",""
"445","Wed, Jan 5, 2000","Box Score","Golden State Warriors","92","Philadelphia 76ers","113","",""
"446","Wed, Jan 5, 2000","Box Score","Seattle SuperSonics","99","San Antonio Spurs","96","",""
"447","Wed, Jan 5, 2000","Box Score","Charlotte Hornets","96","Utah Jazz","118","",""
"448","Thu, Jan 6, 2000","Box Score","Golden State Warriors","75","Cleveland Cavaliers","90","",""
"449","Thu, Jan 6, 2000","Box Score","Utah Jazz","105","Dallas Mavericks","92","",""
"450","Thu, Jan 6, 2000","Box Score","Indiana Pacers","102","Denver Nuggets","87","",""
"451","Thu, Jan 6, 2000","Box Score","Milwaukee Bucks","95","Detroit Pistons","101","",""
"452","Thu, Jan 6, 2000","Box Score","Houston Rockets","99","Miami Heat","111","",""
"453","Thu, Jan 6, 2000","Box Score","Portland Trail Blazers","96","Minnesota Timberwolves","98","",""
"454","Thu, Jan 6, 2000","Box Score","Sacramento Kings","89","Toronto Raptors","101","",""
"455","Fri, Jan 7, 2000","Box Score","Toronto Raptors","97","Atlanta Hawks","105","",""
"456","Fri, Jan 7, 2000","Box Score","Sacramento Kings","93","Boston Celtics","101","",""
"457","Fri, Jan 7, 2000","Box Score","Charlotte Hornets","83","Los Angeles Lakers","87","",""
"458","Fri, Jan 7, 2000","Box Score","Vancouver Grizzlies","101","New Jersey Nets","91","",""
"459","Fri, Jan 7, 2000","Box Score","New York Knicks","94","Orlando Magic","86","",""
"460","Fri, Jan 7, 2000","Box Score","San Antonio Spurs","102","Phoenix Suns","83","",""
"461","Fri, Jan 7, 2000","Box Score","Chicago Bulls","110","Washington Wizards","103","",""
"462","Sat, Jan 8, 2000","Box Score","Boston Celtics","79","Chicago Bulls","96","",""
"463","Sat, Jan 8, 2000","Box Score","Atlanta Hawks","85","Dallas Mavericks","95","",""
"464","Sat, Jan 8, 2000","Box Score","Charlotte Hornets","92","Denver Nuggets","97","",""
"465","Sat, Jan 8, 2000","Box Score","Minnesota Timberwolves","110","Detroit Pistons","105","",""
"466","Sat, Jan 8, 2000","Box Score","Utah Jazz","103","Houston Rockets","87","",""
"467","Sat, Jan 8, 2000","Box Score","Indiana Pacers","94","Los Angeles Clippers","107","",""
"468","Sat, Jan 8, 2000","Box Score","New Jersey Nets","90","Miami Heat","89","",""
"469","Sat, Jan 8, 2000","Box Score","Washington Wizards","129","Milwaukee Bucks","130","2OT",""
"470","Sat, Jan 8, 2000","Box Score","Cleveland Cavaliers","89","New York Knicks","86","",""
"471","Sat, Jan 8, 2000","Box Score","Phoenix Suns","91","Portland Trail Blazers","96","",""
"472","Sat, Jan 8, 2000","Box Score","Orlando Magic","92","San Antonio Spurs","127","",""
"473","Sat, Jan 8, 2000","Box Score","Los Angeles Lakers","110","Seattle SuperSonics","100","",""
"474","Sun, Jan 9, 2000","Box Score","Seattle SuperSonics","100","Golden State Warriors","95","OT",""
"475","Sun, Jan 9, 2000","Box Score","Minnesota Timberwolves","123","Philadelphia 76ers","112","",""
"476","Sun, Jan 9, 2000","Box Score","Indiana Pacers","113","Sacramento Kings","116","",""
"477","Sun, Jan 9, 2000","Box Score","Vancouver Grizzlies","107","Toronto Raptors","97","",""
"478","Mon, Jan 10, 2000","Box Score","Vancouver Grizzlies","112","Boston Celtics","103","",""
"479","Mon, Jan 10, 2000","Box Score","Los Angeles Clippers","106","Cleveland Cavaliers","111","",""
"480","Mon, Jan 10, 2000","Box Score","Denver Nuggets","95","Los Angeles Lakers","130","",""
"481","Mon, Jan 10, 2000","Box Score","Charlotte Hornets","87","Milwaukee Bucks","137","",""
"482","Mon, Jan 10, 2000","Box Score","New Jersey Nets","100","Orlando Magic","94","",""
"483","Mon, Jan 10, 2000","Box Score","Dallas Mavericks","94","Portland Trail Blazers","107","",""
"484","Mon, Jan 10, 2000","Box Score","Utah Jazz","86","San Antonio Spurs","93","",""
"485","Tue, Jan 11, 2000","Box Score","Dallas Mavericks","109","Golden State Warriors","102","",""
"486","Tue, Jan 11, 2000","Box Score","Miami Heat","116","Minnesota Timberwolves","106","",""
"487","Tue, Jan 11, 2000","Box Score","Chicago Bulls","88","New York Knicks","95","",""
"488","Tue, Jan 11, 2000","Box Score","Houston Rockets","93","Sacramento Kings","110","",""
"489","Tue, Jan 11, 2000","Box Score","Phoenix Suns","88","Seattle SuperSonics","101","",""
"490","Tue, Jan 11, 2000","Box Score","Toronto Raptors","89","Washington Wizards","117","",""
"491","Wed, Jan 12, 2000","Box Score","Los Angeles Clippers","88","Boston Celtics","95","",""
"492","Wed, Jan 12, 2000","Box Score","Seattle SuperSonics","103","Denver Nuggets","93","",""
"493","Wed, Jan 12, 2000","Box Score","New York Knicks","108","Detroit Pistons","114","",""
"494","Wed, Jan 12, 2000","Box Score","Washington Wizards","102","Indiana Pacers","117","",""
"495","Wed, Jan 12, 2000","Box Score","Los Angeles Lakers","103","Milwaukee Bucks","94","",""
"496","Wed, Jan 12, 2000","Box Score","Cleveland Cavaliers","75","Portland Trail Blazers","95","",""
"497","Wed, Jan 12, 2000","Box Score","Orlando Magic","102","Toronto Raptors","108","",""
"498","Wed, Jan 12, 2000","Box Score","Phoenix Suns","95","Vancouver Grizzlies","92","",""
"499","Thu, Jan 13, 2000","Box Score","Houston Rockets","108","Golden State Warriors","100","",""
"500","Thu, Jan 13, 2000","Box Score","Boston Celtics","85","Minnesota Timberwolves","103","",""
"501","Thu, Jan 13, 2000","Box Score","Los Angeles Clippers","105","New Jersey Nets","110","",""
"502","Thu, Jan 13, 2000","Box Score","San Antonio Spurs","103","Sacramento Kings","107","",""
"503","Thu, Jan 13, 2000","Box Score","Miami Heat","83","Utah Jazz","93","",""
"504","Fri, Jan 14, 2000","Box Score","Atlanta Hawks","89","Chicago Bulls","83","",""
"505","Fri, Jan 14, 2000","Box Score","Miami Heat","92","Denver Nuggets","87","",""
"506","Fri, Jan 14, 2000","Box Score","Washington Wizards","98","Detroit Pistons","105","",""
"507","Fri, Jan 14, 2000","Box Score","Los Angeles Lakers","102","Indiana Pacers","111","",""
"508","Fri, Jan 14, 2000","Box Score","Orlando Magic","100","Philadelphia 76ers","102","",""
"509","Fri, Jan 14, 2000","Box Score","Portland Trail Blazers","105","Phoenix Suns","83","",""
"510","Fri, Jan 14, 2000","Box Score","San Antonio Spurs","85","Seattle SuperSonics","91","",""
"511","Fri, Jan 14, 2000","Box Score","Milwaukee Bucks","110","Toronto Raptors","115","",""
"512","Fri, Jan 14, 2000","Box Score","Cleveland Cavaliers","82","Vancouver Grizzlies","80","",""
"513","Sat, Jan 15, 2000","Box Score","Philadelphia 76ers","101","Atlanta Hawks","98","",""
"514","Sat, Jan 15, 2000","Box Score","Houston Rockets","93","Chicago Bulls","90","",""
"515","Sat, Jan 15, 2000","Box Score","Portland Trail Blazers","105","Dallas Mavericks","113","",""
"516","Sat, Jan 15, 2000","Box Score","Sacramento Kings","114","Golden State Warriors","99","",""
"517","Sat, Jan 15, 2000","Box Score","Toronto Raptors","97","Milwaukee Bucks","118","",""
"518","Sat, Jan 15, 2000","Box Score","Los Angeles Lakers","104","Minnesota Timberwolves","91","",""
"519","Sat, Jan 15, 2000","Box Score","Boston Celtics","99","New Jersey Nets","96","",""
"520","Sat, Jan 15, 2000","Box Score","Charlotte Hornets","79","New York Knicks","91","",""
"521","Sat, Jan 15, 2000","Box Score","Indiana Pacers","96","Orlando Magic","89","",""
"522","Sat, Jan 15, 2000","Box Score","Los Angeles Clippers","75","Utah Jazz","112","",""
"523","Sat, Jan 15, 2000","Box Score","Detroit Pistons","112","Washington Wizards","107","",""
"524","Sun, Jan 16, 2000","Box Score","Denver Nuggets","100","Phoenix Suns","113","",""
"525","Sun, Jan 16, 2000","Box Score","Cleveland Cavaliers","102","Sacramento Kings","113","",""
"526","Sun, Jan 16, 2000","Box Score","Miami Heat","94","Vancouver Grizzlies","83","",""
"527","Mon, Jan 17, 2000","Box Score","Milwaukee Bucks","107","Atlanta Hawks","101","",""
"528","Mon, Jan 17, 2000","Box Score","Toronto Raptors","94","Charlotte Hornets","115","",""
"529","Mon, Jan 17, 2000","Box Score","Houston Rockets","121","Dallas Mavericks","111","",""
"530","Mon, Jan 17, 2000","Box Score","Orlando Magic","100","Golden State Warriors","113","",""
"531","Mon, Jan 17, 2000","Box Score","San Antonio Spurs","99","Los Angeles Clippers","93","",""
"532","Mon, Jan 17, 2000","Box Score","Seattle SuperSonics","82","Los Angeles Lakers","81","",""
"533","Mon, Jan 17, 2000","Box Score","Indiana Pacers","100","Minnesota Timberwolves","101","",""
"534","Mon, Jan 17, 2000","Box Score","Detroit Pistons","94","New York Knicks","105","",""
"535","Mon, Jan 17, 2000","Box Score","New Jersey Nets","96","Philadelphia 76ers","101","",""
"536","Mon, Jan 17, 2000","Box Score","Boston Celtics","105","Washington Wizards","101","",""
"537","Tue, Jan 18, 2000","Box Score","Portland Trail Blazers","89","Houston Rockets","90","",""
"538","Tue, Jan 18, 2000","Box Score","Chicago Bulls","92","Miami Heat","85","OT",""
"539","Tue, Jan 18, 2000","Box Score","Los Angeles Clippers","98","Sacramento Kings","104","",""
"540","Tue, Jan 18, 2000","Box Score","Cleveland Cavaliers","80","Seattle SuperSonics","99","",""
"541","Wed, Jan 19, 2000","Box Score","Toronto Raptors","90","Boston Celtics","94","",""
"542","Wed, Jan 19, 2000","Box Score","Charlotte Hornets","96","Chicago Bulls","86","",""
"543","Wed, Jan 19, 2000","Box Score","Milwaukee Bucks","84","Indiana Pacers","106","",""
"544","Wed, Jan 19, 2000","Box Score","Cleveland Cavaliers","86","Los Angeles Lakers","95","",""
"545","Wed, Jan 19, 2000","Box Score","New Jersey Nets","89","New York Knicks","90","",""
"546","Wed, Jan 19, 2000","Box Score","Atlanta Hawks","89","Philadelphia 76ers","107","",""
"547","Wed, Jan 19, 2000","Box Score","Portland Trail Blazers","105","San Antonio Spurs","95","",""
"548","Wed, Jan 19, 2000","Box Score","Minnesota Timberwolves","91","Utah Jazz","88","",""
"549","Wed, Jan 19, 2000","Box Score","Dallas Mavericks","104","Washington Wizards","86","",""
"550","Thu, Jan 20, 2000","Box Score","Philadelphia 76ers","100","Charlotte Hornets","109","",""
"551","Thu, Jan 20, 2000","Box Score","Denver Nuggets","115","Houston Rockets","122","",""
"552","Thu, Jan 20, 2000","Box Score","Seattle SuperSonics","104","Milwaukee Bucks","96","",""
"553","Thu, Jan 20, 2000","Box Score","Detroit Pistons","120","New Jersey Nets","122","",""
"554","Thu, Jan 20, 2000","Box Score","Orlando Magic","103","Sacramento Kings","111","",""
"555","Thu, Jan 20, 2000","Box Score","Utah Jazz","94","Vancouver Grizzlies","89","",""
"556","Fri, Jan 21, 2000","Box Score","Seattle SuperSonics","86","Boston Celtics","111","",""
"557","Fri, Jan 21, 2000","Box Score","Phoenix Suns","101","Denver Nuggets","99","",""
"558","Fri, Jan 21, 2000","Box Score","Cleveland Cavaliers","103","Golden State Warriors","115","",""
"559","Fri, Jan 21, 2000","Box Score","Minnesota Timberwolves","95","Los Angeles Clippers","89","",""
"560","Fri, Jan 21, 2000","Box Score","Atlanta Hawks","79","Miami Heat","101","",""
"561","Fri, Jan 21, 2000","Box Score","Indiana Pacers","113","Washington Wizards","123","",""
"562","Sat, Jan 22, 2000","Box Score","Washington Wizards","93","Atlanta Hawks","111","",""
"563","Sat, Jan 22, 2000","Box Score","Boston Celtics","96","Charlotte Hornets","110","",""
"564","Sat, Jan 22, 2000","Box Score","Detroit Pistons","92","Chicago Bulls","98","",""
"565","Sat, Jan 22, 2000","Box Score","Portland Trail Blazers","95","Los Angeles Lakers","91","",""
"566","Sat, Jan 22, 2000","Box Score","Dallas Mavericks","95","New Jersey Nets","98","",""
"567","Sat, Jan 22, 2000","Box Score","Indiana Pacers","97","Philadelphia 76ers","103","",""
"568","Sat, Jan 22, 2000","Box Score","Cleveland Cavaliers","88","Phoenix Suns","101","",""
"569","Sat, Jan 22, 2000","Box Score","Utah Jazz","104","Sacramento Kings","101","",""
"570","Sat, Jan 22, 2000","Box Score","New York Knicks","83","San Antonio Spurs","96","",""
"571","Sat, Jan 22, 2000","Box Score","Orlando Magic","85","Vancouver Grizzlies","82","",""
"572","Sun, Jan 23, 2000","Box Score","Dallas Mavericks","99","Detroit Pistons","91","",""
"573","Sun, Jan 23, 2000","Box Score","Minnesota Timberwolves","99","Golden State Warriors","81","",""
"574","Sun, Jan 23, 2000","Box Score","Miami Heat","88","Houston Rockets","101","",""
"575","Sun, Jan 23, 2000","Box Score","Orlando Magic","102","Los Angeles Clippers","89","",""
"576","Sun, Jan 23, 2000","Box Score","Seattle SuperSonics","77","Toronto Raptors","94","",""
"577","Mon, Jan 24, 2000","Box Score","Indiana Pacers","82","Chicago Bulls","83","",""
