"","Date","","Visitor/Neutral","PTS","Home/Neutral","PTS","","Notes"
"287","Sat, Jan 28, 2012","Box Score","Los Angeles Lakers","89","Milwaukee Bucks","100","",""
"288","Sat, Jan 28, 2012","Box Score","Detroit Pistons","74","Philadelphia 76ers","95","",""
"289","Sat, Jan 28, 2012","Box Score","Memphis Grizzlies","84","Phoenix Suns","86","",""
"290","Sat, Jan 28, 2012","Box Score","Sacramento Kings","93","Utah Jazz","96","",""
"291","Sun, Jan 29, 2012","Box Score","Cleveland Cavaliers","88","Boston Celtics","87","",""
"292","Sun, Jan 29, 2012","Box Score","San Antonio Spurs","100","Dallas Mavericks","101","OT",""
"293","Sun, Jan 29, 2012","Box Score","Los Angeles Clippers","109","Denver Nuggets","105","",""
"294","Sun, Jan 29, 2012","Box Score","Chicago Bulls","93","Miami Heat","97","",""
"295","Sun, Jan 29, 2012","Box Score","Los Angeles Lakers","106","Minnesota Timberwolves","101","",""
"296","Sun, Jan 29, 2012","Box Score","Toronto Raptors","94","New Jersey Nets","73","",""
"297","Sun, Jan 29, 2012","Box Score","Atlanta Hawks","94","New Orleans Hornets","72","",""
"298","Sun, Jan 29, 2012","Box Score","Indiana Pacers","106","Orlando Magic","85","",""
"299","Mon, Jan 30, 2012","Box Score","Minnesota Timberwolves","120","Houston Rockets","108","",""
"300","Mon, Jan 30, 2012","Box Score","Oklahoma City Thunder","100","Los Angeles Clippers","112","",""
"301","Mon, Jan 30, 2012","Box Score","San Antonio Spurs","83","Memphis Grizzlies","73","",""
"302","Mon, Jan 30, 2012","Box Score","New Orleans Hornets","95","Miami Heat","109","",""
"303","Mon, Jan 30, 2012","Box Score","Detroit Pistons","82","Milwaukee Bucks","103","",""
"304","Mon, Jan 30, 2012","Box Score","Orlando Magic","69","Philadelphia 76ers","74","",""
"305","Mon, Jan 30, 2012","Box Score","Dallas Mavericks","122","Phoenix Suns","99","",""
"306","Mon, Jan 30, 2012","Box Score","Portland Trail Blazers","89","Utah Jazz","93","",""
"307","Mon, Jan 30, 2012","Box Score","Chicago Bulls","98","Washington Wizards","88","",""
"308","Tue, Jan 31, 2012","Box Score","Boston Celtics","93","Cleveland Cavaliers","90","",""
"309","Tue, Jan 31, 2012","Box Score","Sacramento Kings","90","Golden State Warriors","93","",""
"310","Tue, Jan 31, 2012","Box Score","New Jersey Nets","99","Indiana Pacers","106","",""
"311","Tue, Jan 31, 2012","Box Score","Charlotte Bobcats","73","Los Angeles Lakers","106","",""
"312","Tue, Jan 31, 2012","Box Score","Denver Nuggets","97","Memphis Grizzlies","100","OT",""
"313","Tue, Jan 31, 2012","Box Score","Detroit Pistons","86","New York Knicks","113","",""
"314","Tue, Jan 31, 2012","Box Score","Atlanta Hawks","100","Toronto Raptors","77","",""
"315","Wed, Feb 1, 2012","Box Score","Toronto Raptors","64","Boston Celtics","100","",""
"316","Wed, Feb 1, 2012","Box Score","Oklahoma City Thunder","95","Dallas Mavericks","86","",""
"317","Wed, Feb 1, 2012","Box Score","Miami Heat","97","Milwaukee Bucks","105","",""
"318","Wed, Feb 1, 2012","Box Score","Indiana Pacers","109","Minnesota Timberwolves","99","",""
"319","Wed, Feb 1, 2012","Box Score","Detroit Pistons","96","New Jersey Nets","99","",""
"320","Wed, Feb 1, 2012","Box Score","Phoenix Suns","120","New Orleans Hornets","103","",""
"321","Wed, Feb 1, 2012","Box Score","Washington Wizards","103","Orlando Magic","109","",""
"322","Wed, Feb 1, 2012","Box Score","Chicago Bulls","82","Philadelphia 76ers","98","",""
"323","Wed, Feb 1, 2012","Box Score","Charlotte Bobcats","68","Portland Trail Blazers","112","",""
"324","Wed, Feb 1, 2012","Box Score","Houston Rockets","91","San Antonio Spurs","99","",""
"325","Wed, Feb 1, 2012","Box Score","Los Angeles Clippers","107","Utah Jazz","105","",""
"326","Thu, Feb 2, 2012","Box Score","Memphis Grizzlies","96","Atlanta Hawks","77","",""
"327","Thu, Feb 2, 2012","Box Score","Utah Jazz","101","Golden State Warriors","119","",""
"328","Thu, Feb 2, 2012","Box Score","Denver Nuggets","112","Los Angeles Clippers","91","",""
"329","Thu, Feb 2, 2012","Box Score","Chicago Bulls","105","New York Knicks","102","",""
"330","Thu, Feb 2, 2012","Box Score","Portland Trail Blazers","92","Sacramento Kings","95","",""
"331","Thu, Feb 2, 2012","Box Score","New Orleans Hornets","81","San Antonio Spurs","93","",""
"332","Fri, Feb 3, 2012","Box Score","New York Knicks","89","Boston Celtics","91","",""
"333","Fri, Feb 3, 2012","Box Score","Indiana Pacers","98","Dallas Mavericks","87","",""
"334","Fri, Feb 3, 2012","Box Score","Los Angeles Lakers","93","Denver Nuggets","89","",""
"335","Fri, Feb 3, 2012","Box Score","Milwaukee Bucks","80","Detroit Pistons","88","",""
"336","Fri, Feb 3, 2012","Box Score","Phoenix Suns","81","Houston Rockets","99","",""
"337","Fri, Feb 3, 2012","Box Score","Minnesota Timberwolves","108","New Jersey Nets","105","",""
"338","Fri, Feb 3, 2012","Box Score","Memphis Grizzlies","94","Oklahoma City Thunder","101","",""
"339","Fri, Feb 3, 2012","Box Score","Cleveland Cavaliers","94","Orlando Magic","102","",""
"340","Fri, Feb 3, 2012","Box Score","Miami Heat","99","Philadelphia 76ers","79","",""
"341","Fri, Feb 3, 2012","Box Score","Washington Wizards","89","Toronto Raptors","106","",""
"342","Sat, Feb 4, 2012","Box Score","Philadelphia 76ers","98","Atlanta Hawks","87","",""
"343","Sat, Feb 4, 2012","Box Score","Dallas Mavericks","88","Cleveland Cavaliers","91","",""
"344","Sat, Feb 4, 2012","Box Score","New Orleans Hornets","87","Detroit Pistons","89","",""
"345","Sat, Feb 4, 2012","Box Score","Orlando Magic","85","Indiana Pacers","81","",""
"346","Sat, Feb 4, 2012","Box Score","Chicago Bulls","113","Milwaukee Bucks","90","",""
"347","Sat, Feb 4, 2012","Box Score","Houston Rockets","91","Minnesota Timberwolves","100","",""
"348","Sat, Feb 4, 2012","Box Score","New Jersey Nets","92","New York Knicks","99","",""
"349","Sat, Feb 4, 2012","Box Score","Charlotte Bobcats","89","Phoenix Suns","95","",""
"350","Sat, Feb 4, 2012","Box Score","Denver Nuggets","97","Portland Trail Blazers","117","",""
"351","Sat, Feb 4, 2012","Box Score","Golden State Warriors","106","Sacramento Kings","114","OT",""
"352","Sat, Feb 4, 2012","Box Score","Oklahoma City Thunder","96","San Antonio Spurs","107","",""
"353","Sat, Feb 4, 2012","Box Score","Los Angeles Lakers","87","Utah Jazz","96","",""
"354","Sat, Feb 4, 2012","Box Score","Los Angeles Clippers","107","Washington Wizards","81","",""
"355","Sun, Feb 5, 2012","Box Score","Memphis Grizzlies","80","Boston Celtics","98","",""
"356","Sun, Feb 5, 2012","Box Score","Toronto Raptors","89","Miami Heat","95","",""
"357","Mon, Feb 6, 2012","Box Score","Phoenix Suns","99","Atlanta Hawks","90","",""
"358","Mon, Feb 6, 2012","Box Score","Houston Rockets","99","Denver Nuggets","90","",""
"359","Mon, Feb 6, 2012","Box Score","San Antonio Spurs","89","Memphis Grizzlies","84","",""
"360","Mon, Feb 6, 2012","Box Score","Chicago Bulls","108","New Jersey Nets","87","",""
"361","Mon, Feb 6, 2012","Box Score","Sacramento Kings","100","New Orleans Hornets","92","",""
"362","Mon, Feb 6, 2012","Box Score","Utah Jazz","88","New York Knicks","99","",""
"363","Mon, Feb 6, 2012","Box Score","Los Angeles Clippers","107","Orlando Magic","102","OT",""
"364","Mon, Feb 6, 2012","Box Score","Los Angeles Lakers","90","Philadelphia 76ers","95","",""
"365","Mon, Feb 6, 2012","Box Score","Oklahoma City Thunder","111","Portland Trail Blazers","107","OT",""
"366","Mon, Feb 6, 2012","Box Score","Toronto Raptors","108","Washington Wizards","111","OT",""
"367","Tue, Feb 7, 2012","Box Score","Charlotte Bobcats","84","Boston Celtics","94","",""
"368","Tue, Feb 7, 2012","Box Score","Oklahoma City Thunder","119","Golden State Warriors","116","",""
"369","Tue, Feb 7, 2012","Box Score","Utah Jazz","99","Indiana Pacers","104","",""
"370","Tue, Feb 7, 2012","Box Score","Cleveland Cavaliers","91","Miami Heat","107","",""
"371","Tue, Feb 7, 2012","Box Score","Phoenix Suns","107","Milwaukee Bucks","105","",""
"372","Tue, Feb 7, 2012","Box Score","Sacramento Kings","84","Minnesota Timberwolves","86","",""
"373","Wed, Feb 8, 2012","Box Score","Indiana Pacers","87","Atlanta Hawks","97","",""
"374","Wed, Feb 8, 2012","Box Score","Los Angeles Clippers","92","Cleveland Cavaliers","99","",""
"375","Wed, Feb 8, 2012","Box Score","Dallas Mavericks","105","Denver Nuggets","95","",""
"376","Wed, Feb 8, 2012","Box Score","Minnesota Timberwolves","80","Memphis Grizzlies","85","",""
"377","Wed, Feb 8, 2012","Box Score","Detroit Pistons","99","New Jersey Nets","92","",""
"378","Wed, Feb 8, 2012","Box Score","Chicago Bulls","90","New Orleans Hornets","67","",""
"379","Wed, Feb 8, 2012","Box Score","Miami Heat","89","Orlando Magic","102","",""
"380","Wed, Feb 8, 2012","Box Score","San Antonio Spurs","100","Philadelphia 76ers","90","",""
"381","Wed, Feb 8, 2012","Box Score","Houston Rockets","103","Portland Trail Blazers","96","",""
"382","Wed, Feb 8, 2012","Box Score","Milwaukee Bucks","105","Toronto Raptors","99","",""
"383","Wed, Feb 8, 2012","Box Score","New York Knicks","107","Washington Wizards","93","",""
"384","Thu, Feb 9, 2012","Box Score","Los Angeles Lakers","88","Boston Celtics","87","OT",""
"385","Thu, Feb 9, 2012","Box Score","Golden State Warriors","109","Denver Nuggets","101","",""
"386","Thu, Feb 9, 2012","Box Score","Houston Rockets","96","Phoenix Suns","89","",""
"387","Thu, Feb 9, 2012","Box Score","Oklahoma City Thunder","101","Sacramento Kings","106","",""
"388","Fri, Feb 10, 2012","Box Score","Chicago Bulls","95","Charlotte Bobcats","64","",""
"389","Fri, Feb 10, 2012","Box Score","Milwaukee Bucks","113","Cleveland Cavaliers","112","OT",""
"390","Fri, Feb 10, 2012","Box Score","New Jersey Nets","92","Detroit Pistons","109","",""
"391","Fri, Feb 10, 2012","Box Score","Indiana Pacers","92","Memphis Grizzlies","98","",""
"392","Fri, Feb 10, 2012","Box Score","Dallas Mavericks","104","Minnesota Timberwolves","97","",""
"393","Fri, Feb 10, 2012","Box Score","Portland Trail Blazers","94","New Orleans Hornets","86","",""
"394","Fri, Feb 10, 2012","Box Score","Los Angeles Lakers","85","New York Knicks","92","",""
"395","Fri, Feb 10, 2012","Box Score","Atlanta Hawks","89","Orlando Magic","87","OT",""
"396","Fri, Feb 10, 2012","Box Score","Los Angeles Clippers","78","Philadelphia 76ers","77","",""
"397","Fri, Feb 10, 2012","Box Score","Boston Celtics","74","Toronto Raptors","86","",""
"398","Fri, Feb 10, 2012","Box Score","Oklahoma City Thunder","101","Utah Jazz","87","",""
"399","Fri, Feb 10, 2012","Box Score","Miami Heat","106","Washington Wizards","89","",""
"400","Sat, Feb 11, 2012","Box Score","Los Angeles Clippers","111","Charlotte Bobcats","86","",""
"401","Sat, Feb 11, 2012","Box Score","Philadelphia 76ers","99","Cleveland Cavaliers","84","",""
"402","Sat, Feb 11, 2012","Box Score","Portland Trail Blazers","94","Dallas Mavericks","97","2OT",""
"403","Sat, Feb 11, 2012","Box Score","Denver Nuggets","113","Indiana Pacers","109","",""
"404","Sat, Feb 11, 2012","Box Score","Orlando Magic","99","Milwaukee Bucks","94","",""
"405","Sat, Feb 11, 2012","Box Score","New York Knicks","100","Minnesota Timberwolves","98","",""
"406","Sat, Feb 11, 2012","Box Score","San Antonio Spurs","103","New Jersey Nets","89","",""
"407","Sat, Feb 11, 2012","Box Score","Phoenix Suns","98","Sacramento Kings","84","",""
"408","Sun, Feb 12, 2012","Box Score","Miami Heat","107","Atlanta Hawks","87","",""
"409","Sun, Feb 12, 2012","Box Score","Chicago Bulls","91","Boston Celtics","95","",""
"410","Sun, Feb 12, 2012","Box Score","Washington Wizards","98","Detroit Pistons","77","",""
"411","Sun, Feb 12, 2012","Box Score","Houston Rockets","97","Golden State Warriors","106","",""
"412","Sun, Feb 12, 2012","Box Score","Utah Jazz","98","Memphis Grizzlies","88","",""
"413","Sun, Feb 12, 2012","Box Score","Los Angeles Lakers","94","Toronto Raptors","92","",""
"414","Mon, Feb 13, 2012","Box Score","Philadelphia 76ers","98","Charlotte Bobcats","89","",""
"415","Mon, Feb 13, 2012","Box Score","Los Angeles Clippers","92","Dallas Mavericks","96","",""
"416","Mon, Feb 13, 2012","Box Score","Phoenix Suns","96","Golden State Warriors","102","",""
"417","Mon, Feb 13, 2012","Box Score","Miami Heat","114","Milwaukee Bucks","96","",""
"418","Mon, Feb 13, 2012","Box Score","Utah Jazz","80","New Orleans Hornets","86","",""
"419","Mon, Feb 13, 2012","Box Score","Minnesota Timberwolves","89","Orlando Magic","102","",""
"420","Tue, Feb 14, 2012","Box Score","Sacramento Kings","115","Chicago Bulls","121","",""
"421","Tue, Feb 14, 2012","Box Score","Phoenix Suns","92","Denver Nuggets","109","",""
"422","Tue, Feb 14, 2012","Box Score","San Antonio Spurs","99","Detroit Pistons","95","",""
"423","Tue, Feb 14, 2012","Box Score","Miami Heat","105","Indiana Pacers","90","",""
"424","Tue, Feb 14, 2012","Box Score","Atlanta Hawks","78","Los Angeles Lakers","86","",""
"425","Tue, Feb 14, 2012","Box Score","Houston Rockets","83","Memphis Grizzlies","93","",""
"426","Tue, Feb 14, 2012","Box Score","Utah Jazz","85","Oklahoma City Thunder","111","",""
"427","Tue, Feb 14, 2012","Box Score","Washington Wizards","124","Portland Trail Blazers","109","",""
"428","Tue, Feb 14, 2012","Box Score","New York Knicks","90","Toronto Raptors","87","",""
"429","Wed, Feb 15, 2012","Box Score","Detroit Pistons","98","Boston Celtics","88","",""
"430","Wed, Feb 15, 2012","Box Score","Indiana Pacers","87","Cleveland Cavaliers","98","",""
"431","Wed, Feb 15, 2012","Box Score","Denver Nuggets","84","Dallas Mavericks","102","",""
"432","Wed, Feb 15, 2012","Box Score","Portland Trail Blazers","93","Golden State Warriors","91","",""
"433","Wed, Feb 15, 2012","Box Score","Oklahoma City Thunder","95","Houston Rockets","96","",""
"434","Wed, Feb 15, 2012","Box Score","Washington Wizards","84","Los Angeles Clippers","102","",""
"435","Wed, Feb 15, 2012","Box Score","New Orleans Hornets","92","Milwaukee Bucks","89","",""
"436","Wed, Feb 15, 2012","Box Score","Charlotte Bobcats","90","Minnesota Timberwolves","102","",""
"437","Wed, Feb 15, 2012","Box Score","Memphis Grizzlies","105","New Jersey Nets","100","",""
"438","Wed, Feb 15, 2012","Box Score","Sacramento Kings","85","New York Knicks","100","",""
"439","Wed, Feb 15, 2012","Box Score","Philadelphia 76ers","87","Orlando Magic","103","",""
"440","Wed, Feb 15, 2012","Box Score","Atlanta Hawks","101","Phoenix Suns","99","",""
"441","Wed, Feb 15, 2012","Box Score","San Antonio Spurs","113","Toronto Raptors","106","",""
"442","Thu, Feb 16, 2012","Box Score","Boston Celtics","80","Chicago Bulls","89","",""
"443","Thu, Feb 16, 2012","Box Score","New Jersey Nets","88","Indiana Pacers","93","",""
"444","Thu, Feb 16, 2012","Box Score","Los Angeles Clippers","74","Portland Trail Blazers","71","",""
"445","Fri, Feb 17, 2012","Box Score","Miami Heat","111","Cleveland Cavaliers","87","",""
"446","Fri, Feb 17, 2012","Box Score","Sacramento Kings","108","Detroit Pistons","114","",""
"447","Fri, Feb 17, 2012","Box Score","Minnesota Timberwolves","111","Houston Rockets","98","",""
"448","Fri, Feb 17, 2012","Box Score","Phoenix Suns","99","Los Angeles Lakers","111","",""
"449","Fri, Feb 17, 2012","Box Score","Denver Nuggets","102","Memphis Grizzlies","103","",""
"450","Fri, Feb 17, 2012","Box Score","New Orleans Hornets","89","New York Knicks","85","",""
"451","Fri, Feb 17, 2012","Box Score","Golden State Warriors","87","Oklahoma City Thunder","110","",""
"452","Fri, Feb 17, 2012","Box Score","Milwaukee Bucks","85","Orlando Magic","94","",""
"453","Fri, Feb 17, 2012","Box Score","Dallas Mavericks","82","Philadelphia 76ers","75","",""
"454","Fri, Feb 17, 2012","Box Score","Charlotte Bobcats","98","Toronto Raptors","91","",""
"455","Fri, Feb 17, 2012","Box Score","Washington Wizards","100","Utah Jazz","114","",""
"456","Sat, Feb 18, 2012","Box Score","New Jersey Nets","97","Chicago Bulls","85","",""
"457","Sat, Feb 18, 2012","Box Score","San Antonio Spurs","103","Los Angeles Clippers","100","OT",""
"458","Sat, Feb 18, 2012","Box Score","Golden State Warriors","103","Memphis Grizzlies","104","",""
"459","Sat, Feb 18, 2012","Box Score","Atlanta Hawks","77","Portland Trail Blazers","97","",""
"460","Sun, Feb 19, 2012","Box Score","Sacramento Kings","92","Cleveland Cavaliers","93","",""
"461","Sun, Feb 19, 2012","Box Score","Boston Celtics","81","Detroit Pistons","96","",""
"462","Sun, Feb 19, 2012","Box Score","Utah Jazz","85","Houston Rockets","101","",""
"463","Sun, Feb 19, 2012","Box Score","Charlotte Bobcats","73","Indiana Pacers","108","",""
"464","Sun, Feb 19, 2012","Box Score","Orlando Magic","78","Miami Heat","90","",""
"465","Sun, Feb 19, 2012","Box Score","Philadelphia 76ers","91","Minnesota Timberwolves","92","",""
"466","Sun, Feb 19, 2012","Box Score","Milwaukee Bucks","92","New Jersey Nets","85","",""
"467","Sun, Feb 19, 2012","Box Score","Dallas Mavericks","97","New York Knicks","104","",""
"468","Sun, Feb 19, 2012","Box Score","Denver Nuggets","118","Oklahoma City Thunder","124","OT",""
"469","Sun, Feb 19, 2012","Box Score","Los Angeles Lakers","90","Phoenix Suns","102","",""
"470","Mon, Feb 20, 2012","Box Score","Atlanta Hawks","79","Chicago Bulls","90","",""
"471","Mon, Feb 20, 2012","Box Score","Boston Celtics","73","Dallas Mavericks","89","",""
"472","Mon, Feb 20, 2012","Box Score","Minnesota Timberwolves","101","Denver Nuggets","103","OT",""
"473","Mon, Feb 20, 2012","Box Score","Los Angeles Clippers","97","Golden State Warriors","104","",""
"474","Mon, Feb 20, 2012","Box Score","Memphis Grizzlies","93","Houston Rockets","97","",""
"475","Mon, Feb 20, 2012","Box Score","Portland Trail Blazers","92","Los Angeles Lakers","103","",""
"476","Mon, Feb 20, 2012","Box Score","Orlando Magic","93","Milwaukee Bucks","90","",""
"477","Mon, Feb 20, 2012","Box Score","New Jersey Nets","100","New York Knicks","92","",""
"478","Mon, Feb 20, 2012","Box Score","New Orleans Hornets","93","Oklahoma City Thunder","101","",""
"479","Mon, Feb 20, 2012","Box Score","Washington Wizards","88","Phoenix Suns","104","",""
"480","Mon, Feb 20, 2012","Box Score","San Antonio Spurs","106","Utah Jazz","102","",""
"481","Tue, Feb 21, 2012","Box Score","Detroit Pistons","100","Cleveland Cavaliers","101","",""
"482","Tue, Feb 21, 2012","Box Score","New Orleans Hornets","108","Indiana Pacers","117","OT",""
"483","Tue, Feb 21, 2012","Box Score","Philadelphia 76ers","76","Memphis Grizzlies","89","",""
"484","Tue, Feb 21, 2012","Box Score","Sacramento Kings","108","Miami Heat","120","",""
"485","Tue, Feb 21, 2012","Box Score","San Antonio Spurs","97","Portland Trail Blazers","137","",""
"486","Wed, Feb 22, 2012","Box Score","Indiana Pacers","102","Charlotte Bobcats","88","",""
"487","Wed, Feb 22, 2012","Box Score","Milwaukee Bucks","91","Chicago Bulls","110","",""
"488","Wed, Feb 22, 2012","Box Score","New Orleans Hornets","89","Cleveland Cavaliers","84","",""
"489","Wed, Feb 22, 2012","Box Score","Los Angeles Lakers","96","Dallas Mavericks","91","",""
"490","Wed, Feb 22, 2012","Box Score","Philadelphia 76ers","87","Houston Rockets","93","",""
"491","Wed, Feb 22, 2012","Box Score","Denver Nuggets","95","Los Angeles Clippers","103","",""
"492","Wed, Feb 22, 2012","Box Score","Utah Jazz","98","Minnesota Timberwolves","100","",""
"493","Wed, Feb 22, 2012","Box Score","Orlando Magic","108","New Jersey Nets","91","",""
"494","Wed, Feb 22, 2012","Box Score","Atlanta Hawks","82","New York Knicks","99","",""
"495","Wed, Feb 22, 2012","Box Score","Boston Celtics","104","Oklahoma City Thunder","119","",""
"496","Wed, Feb 22, 2012","Box Score","Golden State Warriors","106","Phoenix Suns","104","",""
"497","Wed, Feb 22, 2012","Box Score","Detroit Pistons","93","Toronto Raptors","103","",""
"498","Wed, Feb 22, 2012","Box Score","Sacramento Kings","115","Washington Wizards","107","",""
"499","Thu, Feb 23, 2012","Box Score","Orlando Magic","78","Atlanta Hawks","83","",""
"500","Thu, Feb 23, 2012","Box Score","San Antonio Spurs","114","Denver Nuggets","99","",""
"501","Thu, Feb 23, 2012","Box Score","New York Knicks","88","Miami Heat","102","",""
"502","Thu, Feb 23, 2012","Box Score","Los Angeles Lakers","85","Oklahoma City Thunder","100","",""
"503","Tue, Feb 28, 2012","Box Score","New Orleans Hornets","95","Chicago Bulls","99","",""
"504","Tue, Feb 28, 2012","Box Score","Boston Celtics","86","Cleveland Cavaliers","83","",""
"505","Tue, Feb 28, 2012","Box Score","New Jersey Nets","93","Dallas Mavericks","92","",""
"506","Tue, Feb 28, 2012","Box Score","Philadelphia 76ers","97","Detroit Pistons","68","",""
"507","Tue, Feb 28, 2012","Box Score","Toronto Raptors","85","Houston Rockets","88","",""
"508","Tue, Feb 28, 2012","Box Score","Golden State Warriors","78","Indiana Pacers","102","",""
"509","Tue, Feb 28, 2012","Box Score","Minnesota Timberwolves","109","Los Angeles Clippers","97","",""
"510","Tue, Feb 28, 2012","Box Score","Washington Wizards","118","Milwaukee Bucks","119","",""
"511","Tue, Feb 28, 2012","Box Score","Utah Jazz","96","Sacramento Kings","103","",""
"512","Wed, Feb 29, 2012","Box Score","Golden State Warriors","85","Atlanta Hawks","82","",""
"513","Wed, Feb 29, 2012","Box Score","Milwaukee Bucks","96","Boston Celtics","102","",""
"514","Wed, Feb 29, 2012","Box Score","Portland Trail Blazers","95","Denver Nuggets","104","",""
"515","Wed, Feb 29, 2012","Box Score","Charlotte Bobcats","94","Detroit Pistons","109","",""
"516","Wed, Feb 29, 2012","Box Score","Minnesota Timberwolves","85","Los Angeles Lakers","104","",""
"517","Wed, Feb 29, 2012","Box Score","Dallas Mavericks","85","Memphis Grizzlies","96","",""
"518","Wed, Feb 29, 2012","Box Score","Toronto Raptors","95","New Orleans Hornets","84","",""
"519","Wed, Feb 29, 2012","Box Score","Cleveland Cavaliers","103","New York Knicks","120","",""
"520","Wed, Feb 29, 2012","Box Score","Oklahoma City Thunder","92","Philadelphia 76ers","88","",""
"521","Wed, Feb 29, 2012","Box Score","Chicago Bulls","96","San Antonio Spurs","89","",""
"522","Wed, Feb 29, 2012","Box Score","Houston Rockets","83","Utah Jazz","104","",""
"523","Wed, Feb 29, 2012","Box Score","Orlando Magic","102","Washington Wizards","95","",""
"524","Thu, Mar 1, 2012","Box Score","Oklahoma City Thunder","105","Orlando Magic","102","",""
"525","Thu, Mar 1, 2012","Box Score","Minnesota Timberwolves","95","Phoenix Suns","104","",""
"526","Thu, Mar 1, 2012","Box Score","Miami Heat","107","Portland Trail Blazers","93","",""
"527","Thu, Mar 1, 2012","Box Score","Los Angeles Clippers","108","Sacramento Kings","100","",""
"528","Fri, Mar 2, 2012","Box Score","Milwaukee Bucks","94","Atlanta Hawks","99","",""
"529","Fri, Mar 2, 2012","Box Score","New Jersey Nets","94","Boston Celtics","107","",""
"530","Fri, Mar 2, 2012","Box Score","Chicago Bulls","112","Cleveland Cavaliers","91","",""
"531","Fri, Mar 2, 2012","Box Score","Denver Nuggets","117","Houston Rockets","105","",""
"532","Fri, Mar 2, 2012","Box Score","Sacramento Kings","107","Los Angeles Lakers","115","",""
"533","Fri, Mar 2, 2012","Box Score","Dallas Mavericks","92","New Orleans Hornets","97","",""
"534","Fri, Mar 2, 2012","Box Score","Golden State Warriors","83","Philadelphia 76ers","105","",""
"535","Fri, Mar 2, 2012","Box Score","Los Angeles Clippers","78","Phoenix Suns","81","",""
"536","Fri, Mar 2, 2012","Box Score","Charlotte Bobcats","72","San Antonio Spurs","102","",""
"537","Fri, Mar 2, 2012","Box Score","Memphis Grizzlies","102","Toronto Raptors","99","",""
"538","Fri, Mar 2, 2012","Box Score","Miami Heat","98","Utah Jazz","99","",""
"539","Sat, Mar 3, 2012","Box Score","Oklahoma City Thunder","90","Atlanta Hawks","97","",""
"540","Sat, Mar 3, 2012","Box Score","Utah Jazz","96","Dallas Mavericks","102","",""
"541","Sat, Mar 3, 2012","Box Score","Detroit Pistons","83","Memphis Grizzlies","100","",""
"542","Sat, Mar 3, 2012","Box Score","Indiana Pacers","102","New Orleans Hornets","84","",""
"543","Sat, Mar 3, 2012","Box Score","Milwaukee Bucks","98","Orlando Magic","114","",""
"544","Sat, Mar 3, 2012","Box Score","Minnesota Timberwolves","122","Portland Trail Blazers","110","",""
"545","Sat, Mar 3, 2012","Box Score","Cleveland Cavaliers","98","Washington Wizards","101","",""
"546","Sun, Mar 4, 2012","Box Score","New York Knicks","111","Boston Celtics","115","OT",""
"547","Sun, Mar 4, 2012","Box Score","New Jersey Nets","104","Charlotte Bobcats","101","",""
"548","Sun, Mar 4, 2012","Box Score","Los Angeles Clippers","105","Houston Rockets","103","OT",""
"549","Sun, Mar 4, 2012","Box Score","Miami Heat","83","Los Angeles Lakers","93","",""
"550","Sun, Mar 4, 2012","Box Score","Chicago Bulls","96","Philadelphia 76ers","91","",""
"551","Sun, Mar 4, 2012","Box Score","Sacramento Kings","88","Phoenix Suns","96","",""
"552","Sun, Mar 4, 2012","Box Score","Denver Nuggets","99","San Antonio Spurs","94","",""
"553","Sun, Mar 4, 2012","Box Score","Golden State Warriors","75","Toronto Raptors","83","",""
"554","Mon, Mar 5, 2012","Box Score","Indiana Pacers","72","Chicago Bulls","92","",""
"555","Mon, Mar 5, 2012","Box Score","Utah Jazz","109","Cleveland Cavaliers","100","",""
"556","Mon, Mar 5, 2012","Box Score","Sacramento Kings","116","Denver Nuggets","119","OT",""
"557","Mon, Mar 5, 2012","Box Score","Philadelphia 76ers","93","Milwaukee Bucks","97","",""
"558","Mon, Mar 5, 2012","Box Score","Los Angeles Clippers","94","Minnesota Timberwolves","95","",""
"559","Mon, Mar 5, 2012","Box Score","Dallas Mavericks","91","Oklahoma City Thunder","95","",""
"560","Mon, Mar 5, 2012","Box Score","New Orleans Hornets","74","Portland Trail Blazers","86","",""
"561","Mon, Mar 5, 2012","Box Score","Orlando Magic","92","Toronto Raptors","88","",""
"562","Mon, Mar 5, 2012","Box Score","Golden State Warriors","120","Washington Wizards","100","",""
"563","Tue, Mar 6, 2012","Box Score","Houston Rockets","92","Boston Celtics","97","OT",""
"564","Tue, Mar 6, 2012","Box Score","Orlando Magic","84","Charlotte Bobcats","100","",""
"565","Tue, Mar 6, 2012","Box Score","New York Knicks","85","Dallas Mavericks","95","",""
"566","Tue, Mar 6, 2012","Box Score","Los Angeles Lakers","85","Detroit Pistons","88","OT",""
"567","Tue, Mar 6, 2012","Box Score","Atlanta Hawks","101","Indiana Pacers","96","",""
"568","Tue, Mar 6, 2012","Box Score","New Jersey Nets","78","Miami Heat","108","",""
"569","Wed, Mar 7, 2012","Box Score","Utah Jazz","99","Charlotte Bobcats","93","",""
"570","Wed, Mar 7, 2012","Box Score","Cleveland Cavaliers","100","Denver Nuggets","99","",""
"571","Wed, Mar 7, 2012","Box Score","Memphis Grizzlies","110","Golden State Warriors","92","",""
"572","Wed, Mar 7, 2012","Box Score","Atlanta Hawks","86","Miami Heat","89","",""
"573","Wed, Mar 7, 2012","Box Score","Chicago Bulls","106","Milwaukee Bucks","104","",""
"574","Wed, Mar 7, 2012","Box Score","Portland Trail Blazers","94","Minnesota Timberwolves","106","",""
